"Time (s)","X (hPa)"
6.347232143E2,1.014789200E3
6.357620533E2,1.014789200E3
6.368008873E2,1.014791260E3
6.378397953E2,1.014791412E3
6.388785933E2,1.014791412E3
6.399174603E2,1.014790497E3
6.409562293E2,1.014786606E3
6.419950583E2,1.014780731E3
6.430338653E2,1.014770126E3
6.440726883E2,1.014759140E3
6.451115103E2,1.014747086E3
6.461503623E2,1.014734268E3
6.471892003E2,1.014724655E3
6.482280073E2,1.014716721E3
6.492668553E2,1.014711685E3
6.503056923E2,1.014706879E3
6.513445653E2,1.014704819E3
6.523835673E2,1.014704132E3
6.534225573E2,1.014704132E3
6.544615773E2,1.014706726E3
6.555005323E2,1.014709778E3
6.565394773E2,1.014712448E3
6.575784943E2,1.014712601E3
6.586174983E2,1.014712677E3
6.596565253E2,1.014719772E3
6.606955693E2,1.014731369E3
6.617345773E2,1.014744339E3
6.627735473E2,1.014761047E3
6.638125613E2,1.014772644E3
6.648515313E2,1.014776230E3
6.658905683E2,1.014776230E3
6.669295703E2,1.014774323E3
6.679685813E2,1.014769135E3
6.690075913E2,1.014769135E3
6.700465903E2,1.014777908E3
6.710855783E2,1.014792633E3
6.721245683E2,1.014814606E3
6.731636143E2,1.014842072E3
6.742026763E2,1.014864731E3
6.752417703E2,1.014883423E3
6.762808263E2,1.014897156E3
6.773198503E2,1.014902039E3
6.783588953E2,1.014902039E3
6.793979433E2,1.014901276E3
6.804370373E2,1.014897995E3
6.814761153E2,1.014891510E3
6.825151463E2,1.014887238E3
6.835541433E2,1.014881439E3
6.845932273E2,1.014877777E3
6.856322993E2,1.014876175E3
6.866714193E2,1.014876022E3
6.877104413E2,1.014875641E3
6.887494383E2,1.014875641E3
6.897884093E2,1.014875488E3
6.908273813E2,1.014874344E3
6.918663793E2,1.014872055E3
6.929054043E2,1.014869537E3
6.939444233E2,1.014867935E3
6.949834293E2,1.014864044E3
6.960224783E2,1.014859924E3
6.970614783E2,1.014857254E3
6.981005373E2,1.014856262E3
6.991395293E2,1.014856262E3
7.001785853E2,1.014859619E3
7.012175973E2,1.014863968E3
7.022566283E2,1.014867706E3
7.032955893E2,1.014869537E3
7.043345893E2,1.014872360E3
7.053735743E2,1.014873657E3
7.064125643E2,1.014873657E3
7.074515633E2,1.014872284E3
7.084906163E2,1.014869614E3
7.095296913E2,1.014866333E3
7.105686983E2,1.014866333E3
7.116076563E2,1.014866333E3
7.126466843E2,1.014870605E3
7.136856853E2,1.014876785E3
7.147246273E2,1.014882507E3
7.157635643E2,1.014884262E3
7.168025653E2,1.014884262E3
7.178415923E2,1.014882812E3
7.188805903E2,1.014879074E3
7.199196583E2,1.014874802E3
7.209586673E2,1.014871368E3
7.219976793E2,1.014869156E3
7.230366813E2,1.014867020E3
7.240756633E2,1.014866333E3
7.251145743E2,1.014866104E3
7.261534273E2,1.014865417E3
7.271923343E2,1.014863968E3
7.282312153E2,1.014861984E3
7.292701063E2,1.014858017E3
7.303090243E2,1.014847183E3
7.313479933E2,1.014840469E3
7.323869853E2,1.014835510E3
7.334259753E2,1.014830322E3
7.344649563E2,1.014820251E3
7.355039313E2,1.014811325E3
7.365428173E2,1.014798050E3
7.375817143E2,1.014778366E3
7.386206013E2,1.014756393E3
7.396595223E2,1.014742508E3
7.406984833E2,1.014737778E3
7.417374003E2,1.014737778E3
7.427763173E2,1.014739380E3
7.438153343E2,1.014752579E3
7.448543203E2,1.014764862E3
7.458932483E2,1.014778366E3
7.469322133E2,1.014792786E3
7.479711933E2,1.014792786E3
7.490102373E2,1.014790497E3
7.500492093E2,1.014769592E3
7.510881593E2,1.014741898E3
7.521270993E2,1.014719849E3
7.531660773E2,1.014718475E3
7.542050423E2,1.014718475E3
7.552439703E2,1.014742203E3
7.562829103E2,1.014766083E3
7.573218023E2,1.014783325E3
7.583606983E2,1.014790955E3
7.593996463E2,1.014790955E3
7.604385773E2,1.014783325E3
7.614774993E2,1.014777069E3
7.625164333E2,1.014770737E3
7.635553683E2,1.014762573E3
7.645943473E2,1.014757614E3
7.656332723E2,1.014757614E3
7.666721263E2,1.014767532E3
7.677109973E2,1.014784241E3
7.687498253E2,1.014799194E3
7.697886523E2,1.014813080E3
7.708275123E2,1.014824829E3
7.718663323E2,1.014831772E3
7.729051503E2,1.014832306E3
7.739440213E2,1.014832306E3
7.749828903E2,1.014830780E3
7.760217463E2,1.014829941E3
7.770606243E2,1.014824448E3
7.780994373E2,1.014820328E3
7.791382453E2,1.014818039E3
7.801770983E2,1.014817886E3
7.812159703E2,1.014817505E3
7.822547523E2,1.014815826E3
7.832936153E2,1.014810486E3
7.843325043E2,1.014805145E3
7.853713813E2,1.014800491E3
7.864102963E2,1.014794922E3
7.874491943E2,1.014791641E3
7.884880703E2,1.014788513E3
7.895269303E2,1.014788513E3
7.905658283E2,1.014788361E3
7.916047883E2,1.014786835E3
7.926437723E2,1.014778595E3
7.936827133E2,1.014772949E3
7.947216653E2,1.014765701E3
7.957605743E2,1.014756088E3
7.967995123E2,1.014748230E3
7.978385063E2,1.014743958E3
7.988775463E2,1.014742050E3
7.999164933E2,1.014740143E3
8.009554613E2,1.014740143E3
8.019944153E2,1.014745560E3
8.030333603E2,1.014753265E3
8.040722903E2,1.014762421E3
8.051111343E2,1.014771805E3
8.061499313E2,1.014783173E3
8.071887463E2,1.014796295E3
8.082275993E2,1.014811020E3
8.092664893E2,1.014821548E3
8.103053723E2,1.014830475E3
8.113442523E2,1.014836502E3
8.123831523E2,1.014836502E3
8.134220783E2,1.014834137E3
8.144610243E2,1.014830780E3
8.154999073E2,1.014827347E3
8.165388043E2,1.014822006E3
8.175776473E2,1.014818802E3
