"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.532586742E2,-1.613631845E0,6.988560557E-1,2.921296120E0
1.537562061E2,1.403421998E0,-1.724448800E0,-3.077518702E0
1.542537381E2,-1.318903804E0,3.469417691E-1,3.901764631E0
1.547512701E2,1.579746366E0,-1.746510148E0,-2.435557842E0
1.552488011E2,-1.165503979E0,-1.140626520E-1,2.782435417E0
1.557463330E2,1.713877678E0,-7.604503632E-1,-1.028408051E0
1.562438650E2,-5.354953930E-2,1.096494198E-1,1.843209624E0
1.567413948E2,5.470713377E-1,2.175416946E-1,1.725464910E-1
1.572389258E2,-1.353654265E0,-7.569637895E-2,-3.237740099E-1
1.577364562E2,-6.818000078E-1,9.592655301E-1,1.122494221E0
1.582339862E2,1.130733728E0,-3.054822087E-1,-1.002732277E0
1.587315162E2,-1.240040064E0,7.316433787E-1,2.296646595E0
1.592290471E2,1.210017204E0,-1.317286849E0,-2.092176914E0
1.597265771E2,-1.920411348E0,2.157783985E0,2.092978716E0
1.602241070E2,1.711225510E0,-9.727492332E-1,-3.052558661E0
1.607216380E2,-1.477682233E0,7.088307142E-1,2.500016928E0
1.612191678E2,1.117355347E0,-5.224344730E-1,-4.045230865E0
1.617166978E2,-1.231492534E-1,1.186117768E0,3.003829956E0
1.622142271E2,2.646004558E-1,-5.182692409E-1,-4.182381153E0
1.627117571E2,-6.446776539E-2,4.546720088E-1,3.583097458E0
1.632092878E2,6.017870903E-1,-2.577967405E0,-2.702274323E0
1.637068178E2,-2.469008684E0,5.332616568E-1,3.102200747E0
1.642043465E2,1.777224183E0,-3.713434041E-1,-1.388734698E0
1.647018765E2,-2.571974695E-1,9.780977368E-1,1.811668277E0
1.651994060E2,-3.284984827E-1,4.577791691E-1,-3.125083447E-1
1.656969350E2,-1.050631762E0,9.913673401E-1,-3.572455049E-1
1.661944637E2,-9.350813031E-1,1.155337334E0,1.032208204E0
1.666919927E2,6.765076518E-1,-2.407701686E-2,-1.867340446E0
1.671895210E2,-1.864215493E0,1.252097130E0,2.042692900E0
1.676870500E2,1.592215180E0,-6.682934761E-1,-2.885931492E0
1.681845778E2,-1.561964154E0,7.001994252E-1,2.603903294E0
1.686821058E2,1.509593129E0,-1.407311708E-1,-4.323391914E0
1.691796333E2,-3.651543856E-1,6.820138693E-1,2.964947224E0
1.696771603E2,2.173352480E0,-1.656204224E0,-3.602460861E0
1.701746883E2,-8.918575644E-1,8.320458531E-1,3.645705223E0
1.706722153E2,9.766560197E-1,-2.600059271E0,-2.810422182E0
1.711697421E2,-4.382243752E-1,-3.314362764E-1,3.264450788E0
1.716672691E2,9.722660780E-1,-5.878822803E-1,-7.165992856E-1
1.721647951E2,1.303731799E-1,3.342580199E-1,9.712975025E-1
1.726623221E2,4.780140147E-2,-3.230913877E-1,7.577858567E-1
1.731598485E2,-2.738036811E-1,-1.236669794E-1,-7.836892009E-1
1.736573755E2,-8.846542239E-1,3.797816336E-1,2.445078373E0
1.741549021E2,1.962740719E-1,-9.104501605E-1,-2.154027462E0
1.746524281E2,-1.739461780E0,7.808566689E-1,2.681812286E0
1.751499527E2,1.449397445E0,1.239364028E0,-3.236588001E0
1.756474787E2,-1.218812943E0,-5.695851445E-1,3.295133114E0
1.761450033E2,2.865047693E0,2.015233994E0,-2.561024666E0
1.766425293E2,-6.438187957E-1,-1.964375138E0,3.409411430E0
1.771400541E2,9.655436277E-1,1.316728950E0,-4.187344551E0
1.776375791E2,-3.263020277E0,-6.403553486E-1,1.449634552E0
1.781351035E2,1.768725753E0,-2.609016180E0,-1.494804382E0
1.786326285E2,1.075000048E0,1.418556333E0,-7.031826377E-1
1.791301521E2,-1.941443205E0,-3.218777895E0,4.397094727E0
1.796276761E2,-1.066083193E0,1.347303987E0,-8.176073432E-1
1.801252020E2,-6.225792225E-3,-5.006282330E-1,1.140943646E0
1.806227260E2,-1.264191389E0,4.705400392E-2,-1.999302208E-1
1.811202493E2,-1.273301244E0,4.141855240E-1,1.306721449E0
