"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.155280743E2,9.351987839E-1,8.234685659E-2,-5.013393164E-1
1.160280743E2,5.001420975E-1,4.169874787E-1,1.656916142E-1
1.165280743E2,8.563232422E-1,-6.833535433E-2,6.496464014E-1
1.170280743E2,-4.516220093E-1,4.348716140E-2,1.222674251E-1
1.175280743E2,7.355165482E-1,1.784737706E-1,2.631822526E-1
1.180280743E2,6.963891983E-1,6.867050529E-1,1.036849141E0
1.185280743E2,-5.867004395E-3,5.191893578E-1,8.757448196E-1
1.190280743E2,1.395688057E0,5.211230516E-1,1.090382576E0
1.195280743E2,-2.537899017E-1,-5.895153284E-1,9.122037888E-1
1.200280743E2,-5.055198669E-1,-8.141651154E-1,5.509116054E-1
1.205280743E2,5.650386810E-1,4.288988113E-1,-9.674637318E-1
1.210280743E2,5.998659134E-1,9.417772293E-3,-1.059578776E0
1.215280743E2,-1.452445984E-3,-1.942455769E-2,-4.034510851E-1
1.220280743E2,-2.292146683E-1,-1.414037943E-1,-3.339258432E-1
1.225280743E2,-1.564135551E0,-9.495617151E-1,-8.860232830E-1
1.230280743E2,-1.622272491E0,-1.028221965E0,-1.536512494E0
1.235280743E2,-8.459806442E-1,1.002061367E-1,-1.297391176E0
1.240280743E2,-6.888189316E-1,-2.978591323E-1,1.913903952E-1
1.245280743E2,2.758474350E-1,-1.659858227E-1,5.441427231E-3
1.250280743E2,-1.014356613E-1,-2.971053123E-1,-5.308319330E-1
1.255280743E2,5.166568756E-1,6.844931841E-2,-7.670414448E-1
1.260280743E2,-7.122364044E-1,-5.312351584E-1,7.612848282E-2
1.265280743E2,2.937040329E-1,-4.164068699E-1,-3.675082326E-1
1.270280743E2,-4.455471039E-1,-8.428667784E-1,-6.857621670E-1
1.275280743E2,3.150701523E-1,-2.589554787E-1,-1.987817287E-1
1.280280743E2,2.966938019E-1,-4.812296629E-1,-4.449129105E-1
1.285280743E2,1.573500633E0,2.534564734E-1,1.015661240E0
1.290280743E2,1.114454269E-1,-2.569596767E-1,-5.738570690E-1
1.295280743E2,-1.912860870E-1,2.075103968E-1,-1.008169413E0
1.300280743E2,5.246953964E-1,1.305136085E-2,4.062116146E-2
1.305280743E2,4.391765594E-1,-6.125784516E-1,-5.899846554E-2
1.310280743E2,7.503890991E-2,-8.587121367E-1,1.939153969E-1
1.315280743E2,1.799801826E0,8.004547358E-1,-5.804192424E-1
1.320280743E2,1.955509186E-2,-3.794962168E-1,1.106437296E-1
1.325280743E2,-1.182098389E-1,-2.981234789E-1,-1.788626313E-1
1.330280743E2,7.642879486E-1,4.439617395E-1,-2.091213465E-1
1.335280743E2,3.407020569E-1,2.774834633E-2,2.482828200E-1
1.340280743E2,-2.088079453E-1,6.247267723E-1,-4.731295109E-1
1.345280743E2,-5.685930252E-1,-4.298042059E-1,8.616837859E-2
1.350280743E2,7.146596909E-1,1.015106678E0,-1.858445704E-1
1.355280743E2,-8.207902908E-1,-6.148551106E-1,5.832220316E-1
1.360280743E2,8.032884598E-1,2.084702253E-1,-1.656374633E-1
1.365280743E2,8.283290863E-1,1.598074138E-1,-3.325404227E-1
1.370280743E2,-2.655048370E-1,-6.494812965E-1,9.294956923E-2
1.375280743E2,6.207189560E-1,-1.284219623E-1,2.228588760E-1
1.380280743E2,6.070346832E-1,3.028152585E-1,9.707084298E-2
1.385280743E2,-4.874658585E-1,1.186519861E0,-3.510414660E-1
1.390280743E2,6.146059036E-1,1.201644182E0,2.338364571E-1
1.395280743E2,-1.127557755E-1,7.373331785E-1,1.694459617E-1
1.400280743E2,6.281089783E-1,6.270806193E-1,-2.594267726E-1
1.405280743E2,-1.932296753E-1,-2.783542275E-1,6.184035540E-2
1.410280743E2,4.683103561E-1,6.150501966E-1,-3.361862898E-1
1.415280743E2,-1.015607834E0,-7.702907920E-1,3.516530991E-1
1.420280743E2,1.100517273E0,5.514273643E-1,-2.399213314E-1
1.425280743E2,-4.926614761E-1,7.217782736E-2,5.292284489E-2
1.430280743E2,1.279869080E-1,-2.618107200E-1,-2.634829283E-2
1.435280743E2,1.484994888E-1,6.091744900E-1,-1.745508909E-1
1.440280743E2,-4.175834656E-1,-5.802382827E-1,1.484379470E-1
1.445280743E2,3.622360229E-1,6.349444389E-1,-2.640563250E-1
1.450280743E2,-4.340677261E-1,-5.203084350E-1,3.293121159E-1
1.455280743E2,6.920213699E-1,8.026807308E-1,-2.793120146E-1
1.460280743E2,-8.456411362E-1,-7.745793462E-1,2.161334157E-1
1.465280743E2,6.302461624E-1,7.721630931E-1,-2.306853533E-1
1.470280743E2,-7.810497284E-1,-7.869681120E-1,2.313393950E-1
1.475280743E2,6.713743210E-1,8.688354492E-1,-2.693130970E-1
1.480280743E2,-7.726526260E-1,-7.799063921E-1,1.987048388E-1
1.485280743E2,9.453697205E-1,9.682546854E-1,-2.968299389E-1
1.490280743E2,-8.325576782E-1,-8.664148450E-1,1.840587258E-1
1.495280743E2,7.759141922E-1,8.213750720E-1,-2.388182878E-1
1.500280743E2,-5.873680115E-1,-5.780214071E-1,2.814843655E-1
1.505280743E2,9.331007004E-1,6.630910635E-1,-2.488520145E-1
1.510280743E2,-8.041591644E-1,-7.906395197E-1,2.722043991E-1
1.515280743E2,8.011102676E-1,6.795021296E-1,-2.247051001E-1
1.520280743E2,-6.369237900E-1,-5.747197866E-1,1.307097673E-1
