"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.129631486E2,-6.752106361E-3,9.653733671E-2,-6.649154425E-2
1.134607456E2,-5.819670111E-2,-1.030758694E-1,4.756826162E-2
1.139583417E2,-4.250015318E-2,-7.557004690E-2,2.454767376E-2
1.144559377E2,-3.278348222E-2,-1.626355946E-2,-1.909696683E-2
1.149535338E2,-3.799151257E-2,-2.319309674E-2,-2.196624130E-2
1.154511298E2,6.714817137E-2,-4.789738357E-2,-1.852198504E-3
1.159487262E2,-1.839491352E-2,2.492440864E-2,-2.458244003E-2
1.164463222E2,9.630734101E-3,1.465306431E-2,-1.056023128E-2
1.169439183E2,-2.983585186E-2,3.156255931E-2,5.164179951E-3
1.174415143E2,-2.657791786E-2,1.969899237E-2,1.256034151E-2
1.179391103E2,1.369035840E-1,1.513936669E-1,-8.683836460E-2
1.184367063E2,4.848220944E-2,-2.010408230E-2,6.123413518E-2
1.189343022E2,-3.855597228E-2,8.733656257E-3,3.035604209E-2
1.194318982E2,-8.703212440E-2,6.713101268E-2,-2.266437188E-2
1.199294941E2,-6.975362450E-2,5.983340740E-2,-3.616449982E-2
1.204270891E2,3.304847702E-2,-2.965332195E-2,5.581913516E-3
1.209246850E2,4.595651478E-2,-3.167764097E-2,4.050491378E-3
1.214222810E2,-3.414192051E-2,-1.343523059E-2,-3.934686538E-3
1.219198772E2,5.605641380E-2,-1.338302642E-1,7.961072028E-2
1.224174722E2,-4.906187207E-2,-1.706798226E-1,1.090768650E-1
1.229150683E2,-2.798339911E-2,-3.773955628E-2,2.401402034E-2
1.234126643E2,4.767986014E-3,-1.015806757E-2,4.932593554E-3
1.239102602E2,-6.938218325E-2,5.289058201E-3,-7.173172198E-4
1.244078562E2,3.607777134E-2,-1.868616790E-2,1.190158725E-2
1.249054533E2,-5.526624620E-2,-7.942546159E-2,3.905669972E-2
1.254030503E2,4.128996655E-2,-4.316238686E-2,3.436827287E-2
1.259006468E2,5.265149754E-3,5.478869379E-2,-3.413549811E-2
1.263982448E2,-2.908051945E-2,7.660968602E-2,-5.017083511E-2
1.268958425E2,1.993534900E-2,1.342077646E-2,4.783404991E-3
1.273934415E2,-2.871675184E-3,-1.763786003E-2,2.047336660E-2
1.278910405E2,-8.788374253E-3,-2.436590940E-2,1.902557351E-2
1.283886395E2,4.992761090E-2,-1.529658586E-2,1.319319010E-2
1.288862384E2,-6.062474567E-3,-1.938647591E-2,2.668816596E-2
1.293838384E2,-2.266577445E-3,7.009610999E-3,2.906065434E-3
1.298814392E2,1.327178255E-2,-6.847110111E-3,1.672332361E-2
1.303790392E2,-1.799363829E-2,4.512483999E-2,-3.693734854E-2
1.308766388E2,2.680458501E-2,2.113704383E-2,-1.275472343E-2
1.313742398E2,-1.452360116E-2,-2.329378389E-2,5.931625143E-3
1.318718395E2,-9.563802159E-4,-2.120073140E-2,1.337105501E-2
1.323694405E2,-6.850793213E-2,3.010362014E-2,2.625217289E-2
1.328670423E2,1.851473749E-2,2.097880095E-2,-7.020840421E-3
1.333646443E2,6.150869280E-2,5.954606831E-2,-5.358225852E-2
1.338622448E2,3.803428728E-3,-2.132492140E-2,-3.699958790E-3
1.343598468E2,4.319976270E-2,1.141954493E-2,-2.207315527E-2
1.348574485E2,-2.866202593E-2,-7.403298747E-3,6.401660852E-3
1.353550505E2,-1.715268008E-2,3.088934161E-2,-1.933410391E-2
1.358526526E2,4.989643581E-3,3.497508913E-2,-3.480415419E-2
1.363502546E2,2.515225438E-3,2.507689968E-2,-1.126048528E-2
1.368478577E2,2.375200577E-2,1.932776347E-2,1.048926078E-2
1.373454608E2,7.885797881E-3,-5.595056340E-3,4.640626162E-2
1.378430636E2,-1.083036046E-2,1.012870483E-2,8.276160061E-2
1.383406666E2,1.224968676E-2,3.848566860E-2,8.100606501E-2
1.388382701E2,-1.276485715E-2,7.824601233E-2,7.493507862E-2
1.393358731E2,-7.256667595E-3,5.934174359E-2,8.732809126E-2
1.398334767E2,-1.184641477E-2,6.886401772E-2,8.267369121E-2
1.403310797E2,-1.692391932E-2,1.159103289E-1,1.084400415E-1
1.408286838E2,1.895012893E-2,1.280490160E-1,1.335408837E-1
1.413262888E2,-1.487277914E-2,5.433804542E-2,1.467291266E-1
1.418238924E2,-1.393463742E-2,1.523287501E-2,8.744824678E-2
1.423214974E2,3.058212623E-2,-1.946654916E-2,3.353974596E-2
1.428191041E2,-2.417771891E-2,-8.573120832E-2,3.551637381E-2
1.433167091E2,3.880197415E-3,-6.544150412E-2,-6.552489009E-3
1.438143151E2,-4.654949903E-2,-6.256860681E-3,-7.986475527E-2
1.443119211E2,5.184199288E-2,5.994752049E-2,-1.090377569E-1
1.448095271E2,-2.836165018E-2,9.967576712E-3,-6.516728550E-2
1.453071331E2,1.646534540E-2,7.003849838E-3,-5.677231401E-2
1.458047402E2,-1.046700682E-2,-3.172662854E-2,-2.166727558E-2
1.463023472E2,9.691026062E-3,-2.006090432E-2,-3.136917576E-2
1.467999537E2,1.078082342E-2,-5.077961832E-4,-3.926115483E-2
1.472975607E2,-1.226070337E-3,-9.841023013E-3,-7.820379734E-2
1.477951686E2,-5.519620609E-3,-4.842536896E-2,-4.731982946E-2
1.482927756E2,-4.262072500E-3,-3.251983970E-2,-5.236109346E-2
1.487903840E2,1.463725418E-2,-4.323200509E-2,-4.015576094E-2
1.492879930E2,3.596390784E-2,-2.198517695E-2,-4.433832318E-2
1.497856011E2,3.527360782E-2,-4.553353880E-3,-5.833726376E-2
1.502832101E2,-2.744239941E-2,-1.714351401E-2,-1.330503915E-2
1.507808202E2,1.384788938E-2,4.639745690E-3,-1.507760026E-2
1.512784302E2,5.076566245E-3,1.576642506E-2,1.480526570E-2
1.517760399E2,-6.225477438E-3,8.499433286E-3,2.476302162E-2
1.522736499E2,2.250205912E-2,1.487865858E-2,-2.809673548E-3
1.527712607E2,5.908887833E-3,-8.996883407E-4,3.552826121E-3
1.532688717E2,9.732941166E-3,-2.685449552E-3,-3.914332949E-3
1.537664825E2,-1.223800424E-2,1.178278960E-2,-2.485543862E-2
1.542640935E2,-1.748306863E-2,-4.390868917E-2,-3.665165603E-2
1.547617055E2,-6.470857654E-3,-8.276087791E-2,-8.867020905E-2
1.552593165E2,3.158549219E-2,-1.714587361E-1,-2.124412507E-1
1.557569287E2,-6.399513688E-3,-1.440316737E-1,-2.563443184E-1
1.562545397E2,-1.233720221E-2,-1.416996270E-1,-1.899606436E-1
1.567521520E2,9.236550890E-3,-5.441915989E-2,-7.862796634E-2
1.572497640E2,-5.699771573E-4,2.062633634E-2,1.261298172E-2
1.577473758E2,-1.493080426E-2,1.011511385E-1,1.589426696E-1
1.582449887E2,-3.116365522E-2,1.784484088E-1,2.825558782E-1
1.587426008E2,-5.556480028E-3,2.140658498E-1,3.335784972E-1
1.592402128E2,-8.494712412E-3,2.336692512E-1,3.377105594E-1
1.597378246E2,-3.941923752E-2,2.366411090E-1,3.359041512E-1
1.602354366E2,1.451698039E-2,1.937875450E-1,3.328615129E-1
1.607330502E2,-3.681847826E-3,2.103476822E-1,3.037264943E-1
1.612306622E2,-2.259237517E-4,1.950531304E-1,3.002531826E-1
1.617282751E2,-7.358216681E-3,1.911842972E-1,2.909037471E-1
1.622258871E2,3.721144516E-3,2.026033103E-1,2.861907482E-1
1.627234998E2,-1.699623838E-2,2.009925842E-1,2.979846001E-1
1.632211128E2,-2.901907824E-2,2.176218927E-1,2.909663618E-1
1.637187263E2,6.513733417E-3,1.869134307E-1,2.524057329E-1
1.642163393E2,-3.413613187E-3,1.457165182E-1,1.970028132E-1
1.647139519E2,6.726611871E-3,1.113453582E-1,1.599040180E-1
1.652115649E2,-3.347979859E-3,7.965940982E-2,1.150946841E-1
1.657091793E2,-9.681301191E-3,3.961918131E-2,7.271537930E-2
1.662067923E2,-9.904856794E-3,1.711887121E-2,3.031869978E-2
1.667044055E2,-5.686895922E-3,-1.334292814E-3,-2.867960837E-3
1.672020195E2,8.410089649E-3,-1.781282201E-2,-2.296443470E-2
1.676996340E2,4.780163057E-3,-3.514989838E-2,-4.416363314E-2
1.681972480E2,1.002028491E-2,-5.787593871E-2,-5.290656537E-2
1.686948626E2,6.347022485E-3,-8.991656452E-2,-6.755592674E-2
1.691924766E2,1.767706685E-2,-1.184101850E-1,-1.417602152E-1
1.696900922E2,-4.265734926E-2,-1.189504191E-1,-1.802715659E-1
1.701877072E2,7.983760908E-3,-1.214518771E-1,-1.882626414E-1
1.706853221E2,1.525673084E-2,-2.842439897E-2,-8.559226245E-2
1.711829371E2,-3.490949422E-2,-7.986396551E-3,-8.267279714E-3
1.716805520E2,-3.956397250E-2,3.665439039E-2,5.290359259E-4
1.721781680E2,-1.172976289E-2,3.120871261E-2,-1.633409876E-3
1.726757841E2,4.435025901E-2,1.461504400E-2,-1.851091906E-2
1.731734001E2,1.133400016E-3,-1.845446043E-2,-8.803222328E-3
1.736710157E2,2.749594115E-2,-1.080268156E-2,-3.197906911E-2
1.741686317E2,1.461142302E-2,5.439888686E-3,-1.327961218E-2
1.746662481E2,1.687536389E-2,-1.173632406E-2,6.171189249E-3
1.751638651E2,6.314727478E-3,-8.562445641E-3,-3.635567147E-3
1.756614820E2,-2.278286032E-2,-1.416247897E-2,2.320004627E-3
1.761590980E2,5.763079505E-3,1.836558804E-4,4.238206893E-4
1.766567152E2,3.435477614E-2,5.170837976E-4,3.069938160E-3
1.771543322E2,-8.891600184E-3,-1.809092704E-3,5.433142185E-3
1.776519503E2,-9.115044959E-3,3.225721419E-3,2.361327410E-3
1.781495673E2,1.365928678E-3,2.008183859E-2,-1.901418343E-2
1.786471835E2,4.577331245E-3,-3.226888925E-2,1.512159687E-2
1.791448015E2,-2.080768533E-2,6.031986326E-3,3.623557277E-3
1.796424205E2,-3.315009177E-3,-1.150309108E-4,2.359095961E-4
1.801400385E2,7.326286286E-3,-1.291459985E-2,-1.420463435E-3
1.806376567E2,5.909460597E-3,-1.340602711E-2,8.640471846E-3
1.811352757E2,8.907249197E-3,9.366124868E-4,9.826254100E-4
1.816328945E2,6.756326649E-3,-2.472507022E-2,1.568058506E-2
1.821305145E2,-1.125683426E-3,-1.253139786E-2,2.753174864E-3
