"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.286950177E2,5.178451538E-3,1.739680767E-3,-7.559448481E-3
1.291950177E2,-4.720687866E-4,5.059361458E-3,-1.524090767E-2
1.296950177E2,-8.001327515E-4,-4.232525826E-4,6.371885538E-3
1.301950177E2,8.231163025E-3,4.081189632E-3,-1.309559643E-1
1.306950177E2,-5.525588989E-3,2.745687962E-2,3.297412395E-2
1.311950177E2,-2.561569214E-3,3.607809544E-3,2.006930113E-2
1.316950177E2,1.484680176E-2,-5.544710159E-2,-6.030863523E-2
1.321950177E2,-3.131294250E-2,8.780288696E-2,1.646879166E-1
1.326950177E2,1.609134674E-2,-1.027137041E-2,-4.294902384E-1
1.331950177E2,9.949684143E-3,-2.845090628E-2,-1.641029418E-1
1.336950177E2,1.266479492E-3,-1.258057356E-2,3.092473745E-2
1.341950177E2,2.085685730E-3,-3.192007542E-3,1.045545936E-2
1.346950177E2,1.818656921E-3,-5.425512791E-3,-4.630982876E-3
1.351950177E2,-6.308555603E-3,6.794333458E-3,5.856424570E-2
1.356950177E2,6.448745728E-3,3.346735239E-2,5.560317636E-2
1.361950177E2,-1.618480682E-2,-4.863566160E-2,2.837987542E-1
1.366950177E2,-1.368713379E-2,4.911923409E-2,2.186568975E-1
1.371950177E2,-6.351470947E-4,-4.093050957E-4,-1.442033052E-2
1.376950177E2,1.275539398E-2,-3.678196669E-2,-8.112668991E-3
1.381950177E2,-5.538940430E-3,1.181095839E-2,5.787861347E-2
1.386950177E2,-5.457878113E-3,3.041327000E-3,3.372418880E-2
1.391950177E2,-2.143859863E-3,-6.821751595E-4,-2.241539955E-2
1.396950177E2,3.515243530E-3,-5.477726460E-3,9.307980537E-3
1.401950177E2,3.031730652E-3,4.164576530E-4,-4.120826721E-3
1.406950177E2,1.134014130E-2,-5.271732807E-3,-2.314090729E-3
1.411950177E2,3.917694092E-3,-1.565265656E-2,9.414792061E-3
1.416950177E2,-1.097583771E-2,9.964287281E-3,2.922689915E-2
1.421950177E2,3.117561340E-3,1.442909241E-3,9.378910065E-3
1.426950177E2,5.786895752E-3,1.121813059E-2,-3.016233444E-3
1.431950177E2,-1.127147675E-2,-1.295787096E-2,9.143352509E-4
1.436950177E2,-1.555442810E-3,-3.431022167E-3,2.005088329E-2
1.441950177E2,1.072883606E-3,2.942681313E-4,1.830828190E-2
1.446950177E2,-8.685112000E-3,9.434044361E-3,-1.275932789E-2
1.451950177E2,-2.844905853E-2,6.357729435E-3,2.748477459E-2
1.456950177E2,-2.048015594E-2,-2.047008276E-2,3.617668152E-2
1.461950177E2,2.202033997E-3,3.100079298E-2,1.362359524E-2
1.466950177E2,-1.083278656E-2,-3.851431608E-2,-3.043293953E-3
1.471950177E2,-1.323509216E-2,4.879415035E-3,-6.599664688E-3
1.476950177E2,-6.860733032E-3,-1.093292236E-2,-1.342022419E-2
1.481950177E2,-7.999420166E-3,7.789194584E-3,-3.633272648E-2
1.486950177E2,8.359909058E-3,-2.688592672E-2,-2.935326099E-2
1.491950177E2,5.665779114E-3,4.327368736E-2,-5.826711655E-3
1.496950177E2,-2.490997314E-3,-3.195124865E-2,-5.529534817E-2
1.501950177E2,-4.588127136E-3,3.877824545E-2,2.216446400E-2
1.506950177E2,2.801322937E-2,-3.115671873E-2,7.219076157E-3
1.511950177E2,3.470325470E-2,7.402652502E-2,-2.653563023E-2
1.516950177E2,7.235527039E-3,-2.701187134E-2,-8.630394936E-3
1.521950177E2,2.765750885E-2,3.613448143E-2,4.043483734E-2
1.526950177E2,4.508018494E-3,2.603876591E-2,-1.291906834E-2
1.531950177E2,2.571392059E-2,6.384700537E-2,6.173491478E-3
1.536950177E2,7.712364197E-3,1.614201069E-2,7.247924805E-4
1.541950177E2,7.447242737E-3,2.266424894E-2,-1.789772511E-2
1.546950177E2,5.395030975E-2,4.499852657E-2,-1.387488842E-2
1.551950177E2,-2.765369415E-2,-6.823581457E-2,1.679241657E-2
1.556950177E2,-3.127765656E-2,-1.110105515E-1,-9.801316261E-2
1.561950177E2,2.992153168E-2,-6.446999311E-2,-1.366198063E-2
1.566950177E2,1.078748703E-1,-8.580857515E-2,-1.105296612E-2
1.571950177E2,5.384445190E-2,6.049633026E-3,-5.722445250E-2
1.576950177E2,3.241062164E-2,-2.710413933E-2,-1.912832260E-3
1.581950177E2,1.276779175E-2,1.281833649E-2,-1.485621929E-2
1.586950177E2,5.513191223E-3,2.116149664E-2,-2.031247020E-1
1.591950177E2,2.355480194E-2,2.930939198E-3,-1.080551744E-1
1.596950177E2,-3.844547272E-2,-4.699110985E-3,-8.276051283E-2
1.601950177E2,-8.646583557E-2,2.199345827E-2,2.314565182E-1
1.606950177E2,-9.415626526E-3,1.461619139E-2,1.028136015E-1
1.611950177E2,-5.735874176E-2,5.103617907E-2,5.673003197E-2
1.616950177E2,2.187156677E-2,-1.177431345E-1,9.686350822E-3
1.621950177E2,-2.248287201E-2,-1.287502050E-1,-1.634240150E-2
1.626950177E2,5.352878571E-2,1.897138357E-2,-1.645672321E-2
1.631950177E2,-6.612110138E-2,-6.502109766E-2,8.417844772E-3
1.636950177E2,8.148670197E-2,1.019084454E-1,2.888381481E-2
1.641950177E2,-2.302169800E-2,-2.355462313E-1,1.037740707E-2
1.646950177E2,1.962375641E-2,1.764098406E-1,-8.447939754E-1
1.651950177E2,-7.993698120E-3,-7.708656788E-2,-3.176730871E-2
1.656950177E2,-1.133546829E-1,1.011850834E-1,-3.616666794E-2
1.661950177E2,-1.050662994E-2,-9.361410141E-2,5.477666855E-5
1.666950177E2,3.093242645E-2,5.601370335E-2,-3.013557196E-2
1.671950177E2,1.463432312E-1,-1.051384211E-1,-1.820921898E-4
1.676950177E2,1.123046875E-2,2.927899361E-3,2.545720339E-2
1.681950177E2,-1.331138611E-2,-4.259145260E-2,2.231270075E-2
1.686950177E2,2.330970764E-2,8.623552322E-2,1.069295406E-2
1.691950177E2,1.126289368E-2,-6.672775745E-2,1.569509506E-2
1.696950177E2,2.575874329E-3,1.046475172E-1,-1.418715715E-2
1.701950177E2,2.555274963E-2,-3.545320034E-2,9.941399097E-3
1.706950177E2,5.198287964E-2,5.268466473E-2,-2.837479115E-3
1.711950177E2,-2.186393738E-2,-3.720891476E-2,-8.510887623E-3
1.716950177E2,-2.090740204E-2,1.085424423E-1,-3.342121840E-2
1.721950177E2,8.054256439E-2,1.430785656E-2,-5.133688450E-3
1.726950177E2,1.061220169E-1,-4.969799519E-2,3.433364630E-2
1.731950177E2,-3.017234802E-2,3.348517418E-2,-7.307529449E-5
1.736950177E2,-1.071357727E-2,-6.491184235E-3,-2.811264992E-2
1.741950177E2,2.005577087E-3,3.451263905E-2,2.848130465E-2
1.746950177E2,5.682945251E-3,8.249652386E-2,2.286159992E-2
1.751950177E2,-7.963180542E-3,-8.871078491E-3,-2.026620507E-2
1.756950177E2,-2.489662170E-2,1.092168093E-1,2.980139852E-2
1.761950177E2,6.604194641E-3,9.438395500E-3,-2.475768328E-3
1.766950177E2,-5.253887177E-2,1.125812531E-2,1.244005561E-2
1.771950177E2,1.083564758E-2,-1.513671875E-1,1.852926612E-2
1.776950177E2,-1.523780823E-2,1.231319904E-1,-8.156511188E-2
1.781950177E2,-2.352714539E-3,-1.505023241E-1,-1.474493742E-2
1.786950177E2,-2.674007416E-2,5.105471611E-2,7.709109783E-2
1.791950177E2,-4.088878632E-2,1.077852249E-1,1.369291544E-2
1.796950177E2,-3.639507294E-2,-3.780460358E-2,-4.322558641E-2
1.801950177E2,-9.263229370E-2,4.115498066E-2,7.432779670E-2
1.806950177E2,6.966590881E-3,-8.363604546E-3,-4.972374439E-2
1.811950177E2,7.617568970E-2,1.871550083E-2,2.082809806E-2
1.816950177E2,1.057348251E-1,4.265534878E-2,-4.791375995E-2
1.821950177E2,6.669521332E-2,-1.011538506E-2,5.729863048E-2
1.826950177E2,8.792781830E-2,4.690659046E-2,3.807914257E-2
1.831950177E2,1.830196381E-2,1.386450529E-1,2.222588658E-2
1.836950177E2,-6.875514984E-2,-1.868218184E-1,-2.963644266E-2
1.841950177E2,-6.462764740E-2,4.051733017E-2,1.177695394E-2
1.846950177E2,7.104492188E-2,-2.048218250E-2,-3.932544589E-2
1.851950177E2,1.771831512E-2,9.441733360E-2,6.721842289E-2
1.856950177E2,1.993370056E-2,-8.814013004E-2,-4.201889038E-2
1.861950177E2,6.433200836E-2,-8.261084557E-3,-6.257760525E-2
1.866950177E2,-6.901645660E-2,1.151692867E-2,1.867431402E-2
1.871950177E2,-6.918907166E-2,2.164494991E-2,2.008029819E-2
