"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.742205489E2,5.233503454E1,4.857955438E0,1.723825653E0,0.000000000E0,3.021324333E2,4.747566098E0,3.359338206E0
1.752205384E2,5.233503444E1,4.857956420E0,1.757520117E0,0.000000000E0,3.021324341E2,4.746767578E0,3.360466424E0
1.762205265E2,5.233503444E1,4.857956420E0,1.757520117E0,0.000000000E0,3.021324341E2,4.744678316E0,3.363415632E0
1.772205163E2,5.233503444E1,4.857956420E0,1.757520117E0,0.000000000E0,3.021324341E2,4.745203902E0,3.362674079E0
1.782205046E2,5.233503444E1,4.857956420E0,1.757520117E0,0.000000000E0,3.021324341E2,4.745706427E0,3.361964833E0
1.792204933E2,5.233503444E1,4.857956420E0,1.757520117E0,0.000000000E0,3.021324341E2,4.749201694E0,3.357025515E0
1.802204818E2,5.233503444E1,4.857956420E0,1.757520117E0,0.000000000E0,3.021324341E2,4.747433925E0,3.359524990E0
1.812204715E2,5.233505164E1,4.857947668E0,7.545908270E-1,3.537628832E-2,3.021324283E2,4.747216291E0,3.359832513E0
1.822204598E2,5.233505181E1,4.857948357E0,7.770979982E-1,0.000000000E0,3.021324289E2,4.748506663E0,3.358008563E0
1.832204494E2,5.233505469E1,4.857952317E0,1.613551544E0,3.450072301E-2,3.021324324E2,4.747796846E0,3.359012078E0
1.842204378E2,5.233505859E1,4.857950186E0,1.612775289E0,0.000000000E0,3.021324310E2,4.750504784E0,3.355181267E0
1.852204269E2,5.233505859E1,4.857950186E0,1.612775289E0,0.000000000E0,3.021324310E2,4.749172542E0,3.357066755E0
1.862204161E2,5.233505646E1,4.857952725E0,1.878145056E0,1.568503078E-1,3.021324329E2,4.744569868E0,3.363568611E0
1.872204044E2,5.233505511E1,4.857952998E0,1.932091485E0,0.000000000E0,3.021324330E2,4.741527856E0,3.367855493E0
1.882203938E2,5.233505511E1,4.857952998E0,1.932091485E0,0.000000000E0,3.021324330E2,4.743520297E0,3.365048621E0
1.892203829E2,5.233505511E1,4.857952998E0,1.932091485E0,0.000000000E0,3.021324330E2,4.744497856E0,3.363670187E0
1.902203718E2,5.233505511E1,4.857952998E0,1.932091485E0,0.000000000E0,3.021324330E2,4.747453818E0,3.359496879E0
1.912203605E2,5.233505511E1,4.857952998E0,1.932091485E0,0.000000000E0,3.021324330E2,4.748067762E0,3.358629119E0
1.922203499E2,5.233505511E1,4.857952998E0,1.932091485E0,0.000000000E0,3.021324330E2,4.747002691E0,3.360134296E0
1.932203388E2,5.233505511E1,4.857952998E0,1.932091485E0,0.000000000E0,3.021324330E2,4.747500382E0,3.359431077E0
1.942203279E2,5.233505511E1,4.857952998E0,1.932091485E0,0.000000000E0,3.021324330E2,4.748698538E0,3.357737218E0
1.952203162E2,5.233505511E1,4.857952998E0,1.932091485E0,0.000000000E0,3.021324330E2,4.750770932E0,3.354804403E0
1.962203054E2,5.233505511E1,4.857952998E0,1.932091485E0,0.000000000E0,3.021324330E2,4.749713931E0,3.356300733E0
1.972202941E2,5.233505511E1,4.857952998E0,1.932091485E0,0.000000000E0,3.021324330E2,4.750658637E0,3.354963420E0
1.982202833E2,5.233505658E1,4.857949255E0,1.559691933E0,8.495184873E-2,3.021324300E2,4.750587586E0,3.355064027E0
1.992202727E2,5.233505648E1,4.857947147E0,1.475367214E0,0.000000000E0,3.021324283E2,4.751317116E0,3.354030813E0
2.002202617E2,5.233505648E1,4.857947147E0,1.475367214E0,0.000000000E0,3.021324283E2,4.752567036E0,3.352259478E0
2.012202505E2,5.233505696E1,4.857946739E0,9.119608793E-1,4.232899417E-2,2.933925767E2,4.751193154E0,3.354206411E0
2.022202404E2,5.233505444E1,4.857940604E0,5.926912483E-1,1.585899936E-1,2.933925693E2,4.746608216E0,3.360691518E0
2.032202283E2,5.233505221E1,4.857940407E0,7.831110256E-1,4.375082785E-2,2.933925678E2,4.743352695E0,3.365284868E0
2.042202175E2,5.233505265E1,4.857942160E0,9.470248967E-1,0.000000000E0,2.933925697E2,4.743599269E0,3.364937297E0
2.052202073E2,5.233505265E1,4.857942160E0,9.470248967E-1,0.000000000E0,2.933925697E2,4.742922657E0,3.365890922E0
2.062201960E2,5.233504869E1,4.857929032E0,5.285439109E-1,2.521298293E-1,2.933925549E2,4.742229517E0,3.366867422E0
2.072201844E2,5.233504807E1,4.857927843E0,6.374947606E-1,0.000000000E0,2.933925534E2,4.741407629E0,3.368024752E0
2.082201742E2,5.233504807E1,4.857927843E0,6.374947606E-1,0.000000000E0,2.933925534E2,4.740052090E0,3.369932227E0
