"Time (s)","X (hPa)"
1.084406033E3,1.017433548E3
1.085477760E3,1.017427063E3
1.086549561E3,1.017418213E3
1.087621327E3,1.017414703E3
1.088693064E3,1.017405548E3
1.089764836E3,1.017392349E3
1.090836662E3,1.017389145E3
1.091908487E3,1.017389145E3
1.092980286E3,1.017391281E3
1.094052087E3,1.017398453E3
1.095123819E3,1.017418213E3
1.096195551E3,1.017432480E3
1.097267297E3,1.017447052E3
1.098339039E3,1.017448273E3
1.099410847E3,1.017448273E3
1.100482676E3,1.017438889E3
1.101554464E3,1.017430420E3
1.102626254E3,1.017414474E3
1.103698043E3,1.017406693E3
1.104769842E3,1.017405624E3
1.105841646E3,1.017405624E3
1.106913450E3,1.017408371E3
1.107985234E3,1.017419052E3
1.109057041E3,1.017430801E3
1.110128821E3,1.017436295E3
1.111200584E3,1.017440491E3
1.112272368E3,1.017443924E3
1.113344151E3,1.017444992E3
1.114415920E3,1.017444992E3
1.115487691E3,1.017444763E3
1.116559417E3,1.017439423E3
1.117631143E3,1.017432175E3
1.118702911E3,1.017424698E3
1.119774720E3,1.017417068E3
1.120846582E3,1.017409744E3
1.121918392E3,1.017405624E3
1.122990203E3,1.017404327E3
1.124062059E3,1.017404327E3
1.125133926E3,1.017405167E3
1.126205743E3,1.017405167E3
1.127277529E3,1.017404938E3
1.128349309E3,1.017403717E3
1.129421193E3,1.017392807E3
1.130493004E3,1.017384720E3
1.131564829E3,1.017384109E3
1.132636642E3,1.017383499E3
1.133708427E3,1.017383499E3
1.134780259E3,1.017392349E3
1.135852116E3,1.017397003E3
1.136923884E3,1.017398834E3
1.137995665E3,1.017398834E3
1.139067474E3,1.017398224E3
1.140139272E3,1.017393951E3
1.141211075E3,1.017393951E3
1.142282862E3,1.017394867E3
1.143354610E3,1.017400131E3
1.144426354E3,1.017402496E3
1.145498080E3,1.017402496E3
1.146569814E3,1.017401428E3
1.147641512E3,1.017391663E3
1.148713272E3,1.017377777E3
1.149785013E3,1.017368088E3
1.150856715E3,1.017361145E3
1.151928485E3,1.017357407E3
1.153000260E3,1.017357407E3
1.154072043E3,1.017360764E3
1.155143847E3,1.017361374E3
1.156215606E3,1.017361374E3
1.157287451E3,1.017360916E3
1.158359263E3,1.017356110E3
1.159431056E3,1.017343216E3
1.160502842E3,1.017320557E3
1.161574639E3,1.017299271E3
1.162646487E3,1.017274399E3
1.163718334E3,1.017251053E3
1.164790121E3,1.017223434E3
1.165861868E3,1.017203064E3
1.166933644E3,1.017176361E3
1.168005421E3,1.017159958E3
1.169077141E3,1.017143326E3
1.170148903E3,1.017132950E3
