"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.457939743E2,2.728707623E-3,8.966436610E-3,-1.602528058E-2
1.462915223E2,-1.391062327E-2,4.486179352E-2,-1.988373697E-5
1.467890710E2,6.219988689E-3,-1.072722487E-2,1.678625494E-2
1.472866200E2,-2.346962132E-2,8.778393269E-2,-5.952464789E-2
1.477841694E2,-7.917273790E-2,-6.112197880E-3,-1.921824925E-2
1.482817194E2,1.161296479E-2,-9.882662445E-3,-7.522698026E-3
1.487792689E2,-1.093787327E-2,-1.478172094E-2,-2.303769067E-2
1.492768189E2,2.548993938E-2,-1.614843495E-4,9.512413293E-3
1.497743704E2,4.118933529E-2,-2.770946920E-2,1.900347881E-3
1.502719224E2,-2.125657164E-3,-4.664428066E-3,4.223369993E-3
1.507694739E2,8.950731717E-4,-1.864117756E-2,1.832100376E-2
1.512670249E2,-1.113759726E-2,3.650460159E-3,-9.242601693E-3
1.517645787E2,-1.239332929E-2,-2.109871618E-2,1.652688161E-2
1.522621307E2,1.186229754E-3,4.990121350E-3,1.245546620E-2
1.527596830E2,2.855432034E-2,5.828813650E-3,3.783879802E-4
1.532572350E2,-9.015262127E-3,9.716255590E-3,-6.214565597E-3
1.537547883E2,7.126454730E-4,-5.486625712E-3,2.638525330E-3
1.542523413E2,-7.503914647E-3,2.540592849E-2,7.771476172E-3
1.547498948E2,1.384570822E-2,1.508214138E-2,-1.941144094E-2
1.552474478E2,-2.059259266E-2,2.113342471E-2,3.835503384E-2
1.557450008E2,4.748089984E-2,1.451089978E-3,1.052177511E-2
1.562425537E2,5.194027349E-2,7.580232620E-2,-4.546192288E-2
1.567401059E2,7.207565755E-2,2.377932146E-2,-1.433895249E-2
1.572376589E2,4.269726574E-3,1.219998486E-2,-2.503494546E-2
1.577352125E2,-1.837966964E-3,-1.991028152E-2,4.034725577E-2
1.582327655E2,-1.041084528E-2,4.711683374E-3,-1.180885732E-2
1.587303172E2,-9.028362110E-3,2.390062809E-2,-1.815916784E-2
1.592278702E2,1.200845372E-2,1.714853756E-2,3.222525120E-4
1.597254245E2,-3.500518948E-2,1.358019095E-2,-9.151795879E-3
1.602229765E2,-1.466719992E-2,1.734822989E-2,-1.619052887E-2
1.607205288E2,2.476862259E-2,-4.438166507E-4,-1.330339629E-2
1.612180807E2,-1.583970152E-2,-8.410972543E-3,3.260929510E-2
1.617156338E2,5.955824628E-3,6.955045275E-3,4.930192605E-2
1.622131858E2,1.379820053E-2,3.300470859E-2,-2.764650062E-2
1.627107382E2,1.610966283E-3,1.229971126E-1,5.737020820E-2
1.632082912E2,6.390338764E-3,-3.023320250E-2,2.035611868E-2
1.637058439E2,1.664095931E-2,5.163003691E-3,3.594892099E-3
1.642033969E2,-1.319862902E-2,5.173147842E-2,-4.123326391E-2
1.647009504E2,9.293828160E-2,-3.709643334E-2,4.674191773E-2
