"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.852934387E2,-5.493750095E0,4.173750305E1,-2.437500000E0
5.857934387E2,-6.900000095E0,4.102500153E1,-2.868750095E0
5.862934387E2,-7.912500381E0,4.070625305E1,-3.112500191E0
5.867934387E2,-1.033125019E1,3.946875000E1,-3.375000238E0
5.872934387E2,-1.044375038E1,3.922500229E1,-4.293750286E0
5.877934387E2,-1.192500019E1,3.840000153E1,-4.443750381E0
5.882934387E2,-1.168125057E1,3.810000229E1,-4.593750000E0
5.887934387E2,-1.093125057E1,3.830625153E1,-4.556250095E0
5.892934387E2,-1.091250038E1,3.815625000E1,-4.537500381E0
5.897934387E2,-9.543750763E0,3.873750305E1,-4.518750191E0
5.902934387E2,-7.968750477E0,3.886875153E1,-4.612500191E0
5.907934387E2,-6.112500191E0,3.997500229E1,-4.818750381E0
5.912934387E2,-6.375000477E0,4.016250229E1,-4.837500095E0
5.917934387E2,-5.343750000E0,4.098750305E1,-4.818750381E0
5.922934387E2,-6.975000381E0,4.117500305E1,-4.162500381E0
5.927934387E2,-6.675000191E0,4.091250229E1,-4.068750381E0
5.932934387E2,-8.231250763E0,4.063125229E1,-4.200000286E0
5.937934387E2,-7.462500095E0,4.091250229E1,-4.481250286E0
5.942934387E2,-8.662500381E0,4.063125229E1,-3.693750143E0
5.947934387E2,-7.706250191E0,4.051875305E1,-3.037500143E0
5.952934387E2,-8.025000572E0,4.031250000E1,-2.006250143E0
5.957934387E2,-7.893750191E0,3.982500076E1,-1.612500072E0
5.962934387E2,-8.100000381E0,3.961875153E1,-1.256250024E0
5.967934387E2,-7.743750095E0,3.939375305E1,-9.187500477E-1
5.972934387E2,-7.425000191E0,3.885000229E1,-2.250000089E-1
5.977934387E2,-6.562500477E0,3.851250076E1,1.312500089E-1
5.982934387E2,-7.012500286E0,3.813750076E1,3.750000149E-2
5.987934387E2,-6.281250477E0,3.851250076E1,7.500000298E-2
5.992934387E2,-7.237500191E0,3.849375153E1,2.625000179E-1
5.997934387E2,-5.587500095E0,3.883125305E1,5.625000000E-1
6.002934387E2,-6.487500191E0,3.843750000E1,4.687500298E-1
6.007934387E2,-5.118750095E0,3.853125000E1,5.437500477E-1
6.012934387E2,-6.393750191E0,3.823125076E1,5.250000358E-1
6.017934387E2,-5.718750000E0,3.849375153E1,3.000000119E-1
6.022934387E2,-7.050000191E0,3.810000229E1,5.062500238E-1
6.027934387E2,-7.556250095E0,3.800625229E1,2.250000089E-1
