"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.743825004E2,9.830784798E-2,-1.427639723E-1,3.296883404E-2
1.748835682E2,-6.759262830E-2,8.733662963E-2,-1.773359254E-3
1.753846342E2,3.887658194E-2,-1.012137458E-1,2.688707039E-2
1.758856999E2,1.289079082E-3,-3.924806137E-3,-5.105956458E-3
1.763867669E2,-5.396331102E-2,6.913997233E-2,-6.543832365E-3
1.768878333E2,-3.113745339E-2,3.122682869E-2,4.985161126E-3
1.773888993E2,-8.910919540E-3,-2.366442699E-3,3.943637013E-3
1.778899660E2,-6.360091269E-2,1.072233990E-1,-4.203325137E-3
1.783910320E2,3.580758721E-2,-2.514684759E-2,4.369002767E-3
1.788920973E2,-4.101978242E-2,3.188511357E-2,-2.811387181E-3
1.793931643E2,-5.990925711E-4,1.789758541E-2,-5.430025980E-3
1.798942310E2,-1.212174445E-2,3.747072071E-3,6.045849994E-3
1.803952970E2,-3.032971360E-2,9.088679217E-4,2.438762039E-2
1.808963625E2,-3.065589815E-2,5.952356011E-2,-8.197181858E-3
1.813974285E2,2.087576315E-2,-8.185999468E-4,-1.734854281E-2
1.818984959E2,4.405893851E-3,3.909185529E-3,-6.899993867E-3
1.823995619E2,4.095119424E-3,-7.672291249E-4,5.242180079E-3
1.829006280E2,-2.180279046E-2,3.519503400E-2,-1.028111950E-2
1.834016940E2,-8.405959234E-3,1.483146474E-2,6.202324294E-3
1.839027611E2,-1.482747030E-3,1.579651795E-2,-1.166450977E-2
1.844038271E2,2.449250594E-2,-2.491004020E-2,3.797637299E-3
1.849048927E2,8.599895984E-2,-4.158658534E-2,-1.155737787E-2
1.854059597E2,8.052187040E-3,-8.604156785E-3,-2.721610479E-3
1.859070255E2,-7.408827543E-3,1.806039363E-3,1.332736854E-2
1.864080915E2,1.105581503E-2,-4.418681376E-3,4.283712246E-3
1.869091583E2,5.274730735E-3,3.630467691E-4,-4.947527312E-3
1.874102253E2,1.699949242E-2,-2.493059076E-2,1.545153558E-3
1.879112932E2,5.070960894E-2,-5.361431837E-2,-5.297215655E-3
1.884123602E2,-8.699684590E-2,5.314611644E-2,1.399714686E-2
