"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.358340664E2,-2.231633514E-1,-2.649369836E-2,-5.534407496E-2
1.363315887E2,-2.086576968E-1,6.184200943E-2,-2.347413823E-2
1.368291107E2,-2.765882015E-1,7.356821746E-2,-4.576394707E-2
1.373266326E2,-1.991986483E-1,8.899004012E-2,-9.859665483E-2
1.378241546E2,-1.026343480E-1,3.874256834E-2,-6.157989427E-2
1.383216770E2,-7.019168884E-2,-2.881613001E-2,-3.549370542E-2
1.388191990E2,1.687415689E-2,-5.223774351E-3,1.349466853E-3
1.393167230E2,1.124449447E-2,2.489571832E-2,-7.595345378E-4
1.398142450E2,4.359054565E-2,-1.024729833E-1,-2.733826637E-2
1.403117672E2,1.850843430E-2,1.042212620E-1,1.648855209E-2
1.408092892E2,-6.200185977E-3,2.781252563E-2,1.258433983E-2
1.413068119E2,2.766010351E-2,1.086051017E-2,2.919383347E-2
1.418043349E2,-2.523222193E-2,-2.530918270E-2,1.111362968E-2
1.423018584E2,-1.202544942E-2,1.900473051E-2,-2.836235799E-3
1.427993814E2,3.240331635E-2,-3.737656027E-2,-1.113723032E-2
1.432969045E2,-3.780568950E-3,-1.618867740E-2,-4.059958272E-3
1.437944275E2,-2.255425602E-2,2.721897792E-3,9.496863000E-3
1.442919506E2,-6.628694385E-2,-3.056662530E-2,-2.606831864E-2
1.447894736E2,-1.735247672E-2,-2.924464270E-2,8.944414556E-3
1.452869978E2,1.113195810E-2,-2.760513686E-2,-1.383984555E-2
1.457845208E2,4.934303090E-2,7.056261599E-2,3.194313124E-2
1.462820449E2,-4.012179095E-3,4.978521727E-3,-3.549308050E-3
1.467795689E2,-1.005118247E-2,9.218887426E-4,2.608646639E-3
1.472770927E2,-7.474063896E-3,-1.009358466E-2,-9.482711554E-3
1.477746167E2,-1.209828909E-2,-4.184045829E-4,-1.165543497E-2
1.482721414E2,7.813899778E-3,3.231850266E-2,-1.069589797E-2
1.487696654E2,2.895870246E-3,4.747766536E-3,3.609838895E-3
1.492671901E2,-6.061952095E-3,-2.720409259E-2,4.000482149E-3
1.497647141E2,-6.106586196E-3,4.910654854E-3,-7.722476497E-3
1.502622397E2,2.461718582E-2,2.078448050E-2,6.234422326E-4
1.507597648E2,4.500221461E-2,2.783580683E-2,-3.118294291E-3
1.512572882E2,1.989411656E-3,-4.497280810E-3,2.191447094E-2
1.517548133E2,2.010102384E-2,-5.184594169E-2,2.399622649E-2
1.522523373E2,-4.721389152E-3,4.698316567E-3,-4.712955095E-3
1.527498613E2,-9.425973520E-3,-2.938331570E-3,-1.902139280E-3
1.532473861E2,-1.097585354E-2,1.203808375E-2,-1.921730582E-3
1.537449101E2,-9.254808538E-3,-9.066914208E-3,1.926394552E-2
1.542424341E2,5.669812672E-3,-7.762275636E-4,-5.334634334E-4
1.547399581E2,-6.501390133E-3,-1.867163926E-3,-1.030814182E-2
1.552374819E2,-7.316493429E-3,-2.797503024E-3,-3.057722002E-3
1.557350059E2,8.093078621E-3,1.201734319E-2,7.275304757E-3
1.562325299E2,4.604257643E-3,5.858610384E-4,1.111834310E-3
1.567300529E2,-3.299567616E-4,-1.055262983E-3,-4.676390905E-3
1.572275775E2,-1.689761877E-2,-5.404876545E-3,-2.179644536E-3
1.577251005E2,4.386382643E-3,9.558998980E-3,3.821591847E-3
1.582226229E2,5.481067114E-3,3.528935369E-3,3.690599464E-3
1.587201459E2,3.999782261E-3,-3.583217040E-4,-5.207017995E-3
1.592176691E2,-1.057341695E-2,-5.038109142E-3,-2.585406415E-3
1.597151921E2,-5.404306110E-3,-4.731900990E-3,-2.151640598E-3
1.602127144E2,-7.209257223E-3,-6.172338035E-3,-2.918985207E-3
1.607102364E2,8.285298012E-3,-7.908010855E-3,9.764709510E-3
1.612077579E2,1.328816405E-3,-1.410792116E-3,1.431607082E-2
1.617052799E2,-6.859496236E-3,1.207386609E-3,-1.351873856E-3
1.622028028E2,1.812138595E-3,-6.510567851E-3,-3.221084364E-3
1.627003247E2,6.941767409E-3,-4.179347306E-3,-1.558405347E-3
1.631978449E2,-1.628359314E-5,2.648802474E-3,-3.419839311E-3
1.636953659E2,-4.994296003E-3,-3.201303538E-3,-2.894036472E-3
1.641928859E2,-6.853130180E-3,-1.346092205E-2,8.352492005E-4
1.646904069E2,4.292200319E-3,1.206775429E-3,3.759989515E-3
1.651879276E2,4.315903410E-3,5.121002905E-4,4.806196317E-3
1.656854476E2,-7.909231354E-4,8.156557567E-3,-4.354382399E-3
1.661829669E2,-8.579792921E-4,-3.660344519E-4,-2.171992324E-3
1.666804859E2,-1.186858281E-4,1.489123562E-3,-8.109243587E-3
1.671780061E2,-2.302425448E-3,2.737620473E-2,-1.094296109E-3
1.676755261E2,-1.893737121E-3,4.032576922E-3,-2.481445204E-3
1.681730461E2,4.150360823E-3,8.622899186E-4,-6.948043127E-3
1.686705661E2,-6.330245174E-3,5.632694811E-3,-8.445143700E-3
1.691680862E2,4.060772248E-3,-4.025457799E-2,-3.295721859E-2
1.696656062E2,-3.490490490E-4,1.400723774E-2,4.700233229E-3
1.701631260E2,4.780997522E-3,5.918567535E-3,1.037475467E-2
1.706606460E2,-1.642069407E-2,2.149418183E-2,1.452889573E-2
1.711581667E2,6.483879685E-2,-2.347494848E-2,-3.094904870E-2
1.716556867E2,7.035090029E-2,-4.180345684E-2,-2.364243194E-2
1.721532063E2,2.480200306E-2,-9.577833116E-2,1.774688251E-2
1.726507262E2,-1.566132307E-1,1.287326068E-1,2.679103613E-2
1.731482464E2,-6.651278585E-2,-2.164948173E-2,-2.530714311E-2
1.736457664E2,-6.081489474E-2,-4.568115622E-2,-2.748909965E-2
1.741432853E2,-2.020240575E-1,1.086637974E-1,-2.296503633E-2
1.746408053E2,-1.516862065E-1,-3.817860503E-3,-2.398224920E-2
1.751383257E2,-1.817975640E-1,2.579529211E-2,-3.928476945E-2
1.756358457E2,-1.475054175E-1,-2.222999185E-2,-4.791530967E-2
1.761333657E2,-1.980230212E-1,-1.821416989E-2,-2.005562559E-2
1.766308857E2,-1.056674346E-1,-1.476490200E-1,-1.595847309E-1
1.771284054E2,-4.566465318E-1,2.879430950E-1,1.385429204E-1
1.776259254E2,-2.068476379E-1,-3.679756820E-2,-5.623120442E-2
1.781234449E2,-1.192004457E-1,-1.314422786E-1,-1.337594688E-1
1.786209649E2,-2.417741716E-2,-1.514761448E-1,-1.586171687E-1
1.791184865E2,-3.516370952E-1,2.584757507E-1,1.086307168E-1
1.796160065E2,-2.777283192E-1,1.467138976E-1,3.936965019E-2
1.801135272E2,-1.653609723E-1,-2.933788300E-2,-4.840669781E-2
1.806110473E2,-1.367499232E-1,-9.850464761E-2,-9.013146907E-2
1.811085682E2,-1.843469143E-1,5.568502471E-3,-7.487207651E-2
1.816060879E2,-3.056117706E-2,-1.954590380E-1,-8.894168586E-2
1.821036089E2,-8.022210002E-2,-3.126932979E-1,-3.660934865E-1
1.826011304E2,-3.446018398E-1,2.863546312E-1,6.888934970E-2
1.830986514E2,5.529337004E-2,-8.675550669E-2,-1.645254344E-1
1.835961731E2,-2.628053725E-1,2.514016032E-1,1.797703654E-1
1.840936941E2,2.968613505E-1,-3.918824792E-1,-2.247992754E-1
1.845912161E2,-2.725641131E-1,2.434843928E-1,1.268224865E-1
1.850887381E2,-6.541470438E-2,9.187631309E-3,3.285416216E-2
1.855862618E2,-2.993600965E-1,2.828615606E-1,1.714967787E-1
1.860837848E2,1.390943229E-1,-3.062121272E-1,-7.472273707E-2
1.865813081E2,8.562677354E-2,-1.341047883E-1,1.129265800E-1
1.870788331E2,-2.081367560E-2,2.569154091E-2,3.559279442E-2
