"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.602867413E1,9.373882294E0,1.386042476E0,-5.706881881E-1
1.652867413E1,1.092263699E1,2.255833626E0,2.997010350E-1
1.702867413E1,1.002233791E1,1.397408366E0,6.346961856E-1
1.752867413E1,9.560523033E0,6.059823632E-1,8.135597110E-1
1.802867413E1,9.468997002E0,6.089733839E-1,9.726824164E-1
1.852867413E1,1.040997505E1,5.551348329E-1,1.793420553E0
1.902867413E1,9.799206734E0,4.564309120E-1,2.147558212E0
1.952867413E1,9.616155624E0,-8.255238086E-2,9.511470199E-1
2.002867413E1,9.941579819E0,-3.128615618E-1,1.392622828E0
2.052867413E1,8.826524734E0,-4.133601189E-1,2.021337032E0
2.102867413E1,9.591629982E0,-5.934200287E-1,1.587637782E0
2.152867413E1,9.762716293E0,-3.367897868E-1,4.785645306E-1
2.202867413E1,1.042193890E1,-4.911268353E-1,2.096112728E0
2.252867413E1,9.445667267E0,-4.959124923E-1,-2.859423161E-1
2.302867413E1,1.002413273E1,-1.371685624E0,-5.790630579E-1
2.352867413E1,9.969695091E0,-2.301895380E0,7.387840152E-1
2.402867413E1,9.616155624E0,-2.247458696E0,-3.876372576E-1
2.452867413E1,9.415159225E0,-2.214557409E0,2.075773627E-1
2.502867413E1,9.053244591E0,-2.277967215E0,4.175475538E-1
2.552867413E1,1.017069244E1,-3.022733212E0,4.612165689E-1
2.602867413E1,9.805787086E0,-1.250249863E0,-1.190429211E0
2.652867413E1,1.072163963E1,-3.409772217E-1,-6.382854581E-1
2.702867413E1,9.445667267E0,1.872383714E0,2.100898266E0
2.752867413E1,5.951548100E0,-9.822536707E-1,6.169893265E0
2.802867413E1,6.280561447E0,9.296116233E-1,6.985247612E0
2.852867413E1,7.311269760E0,1.101894855E0,8.344968796E0
2.902867413E1,5.262415409E0,1.266401410E0,8.391031265E0
2.952867413E1,4.634299278E0,9.954141974E-1,7.696514130E0
3.002867413E1,3.614956856E0,-6.251249313E-1,9.598808289E0
3.052867413E1,6.479763508E0,5.730810165E-1,7.013961315E0
3.102867413E1,2.254039049E0,-9.667003751E-1,1.098006535E1
3.152867413E1,4.016951084E0,9.523434043E-1,1.145025444E1
3.202867412E1,3.511467278E-1,-9.224331379E-1,8.896514893E0
3.252867412E1,9.343972206E-1,-7.387840152E-1,9.711270332E0
3.302867412E1,1.941177368E0,-4.965106845E-1,9.904491425E0
3.352867412E1,2.506481647E0,-7.351947427E-1,1.064507008E1
3.402867412E1,3.719642878E0,-8.739784956E-1,9.716055870E0
3.452867412E1,4.616353035E0,-1.852044702E0,9.545567513E0
3.502867412E1,3.105883837E0,-9.936196208E-1,9.169296265E0
3.552867412E1,3.326023579E0,-1.161715388E0,9.404989243E0
3.602867412E1,4.093521118E0,-1.611566067E0,8.739784241E0
3.652867412E1,5.505286694E0,-1.554138303E0,9.790233612E0
3.702867412E1,2.525624275E0,-1.494915962E0,7.961519241E0
3.752867412E1,3.456432343E0,-1.818545222E0,8.096115112E0
3.802867412E1,4.019941807E0,-1.639681697E0,8.563314438E0
