"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.862755355E2,-3.189375114E1,2.857500076E1,-1.050000000E1
2.867755355E2,-3.191250038E1,2.799375153E1,-1.040625000E1
2.872755355E2,-3.221250153E1,2.737500191E1,-9.431250572E0
2.877755355E2,-3.226875305E1,2.638125038E1,-9.693750381E0
2.882755355E2,-3.225000000E1,2.550000191E1,-9.637500763E0
2.887755355E2,-3.095625114E1,2.456250191E1,-1.280625057E1
2.892755355E2,-3.030000114E1,2.343750000E1,-1.246875095E1
2.897755355E2,-2.872500038E1,2.364375114E1,-1.374375057E1
2.902755355E2,-2.761875153E1,2.156250000E1,-1.316250038E1
2.907755355E2,-2.557500076E1,2.152500153E1,-1.423125076E1
2.912755355E2,-2.551875114E1,1.951875114E1,-1.670625114E1
2.917755355E2,-2.328750038E1,2.064375114E1,-1.749375153E1
2.922755355E2,-2.418750191E1,1.938750076E1,-1.933125114E1
2.927755355E2,-2.274375153E1,2.180625153E1,-1.691250038E1
2.932755355E2,-2.437500191E1,2.055000114E1,-1.801875114E1
2.937755355E2,-2.574375153E1,2.047500038E1,-1.749375153E1
2.942755355E2,-2.611875153E1,2.034375000E1,-1.861875153E1
2.947755355E2,-2.606250191E1,2.098125076E1,-1.807500076E1
2.952755355E2,-2.623125076E1,2.094375038E1,-1.828125000E1
2.957755355E2,-2.626875114E1,2.090625000E1,-1.860000038E1
2.962755355E2,-2.589375114E1,2.133750153E1,-1.876875114E1
2.967755355E2,-2.591250038E1,2.055000114E1,-1.880625153E1
2.972755355E2,-2.458125114E1,2.139375114E1,-1.955625153E1
2.977755355E2,-2.242500114E1,2.171250153E1,-1.920000076E1
2.982755355E2,-2.073750114E1,2.201250076E1,-1.893750000E1
2.987755355E2,-1.921875000E1,2.118750000E1,-1.861875153E1
2.992755355E2,-1.741875076E1,2.011875153E1,-1.882500076E1
2.997755355E2,-1.580625057E1,1.854375076E1,-1.910625076E1
3.002755355E2,-1.451250076E1,1.751250076E1,-1.905000114E1
3.007755355E2,-1.321875095E1,1.659375000E1,-1.903125000E1
3.012755355E2,-1.312500095E1,1.586250019E1,-1.818750000E1
3.017755355E2,-1.288125038E1,1.539375019E1,-1.794375038E1
3.022755355E2,-1.226250076E1,1.569375038E1,-1.743750000E1
3.027755355E2,-1.366875076E1,1.518750095E1,-1.723125076E1
3.032755355E2,-1.291875076E1,1.681875038E1,-1.631250000E1
3.037755355E2,-1.376250076E1,1.749375153E1,-1.599375057E1
3.042755355E2,-1.398750019E1,1.890000153E1,-1.503750038E1
3.047755355E2,-1.578750038E1,1.899375153E1,-1.468125057E1
3.052755355E2,-1.526250076E1,2.017500114E1,-1.445625019E1
3.057755355E2,-1.638750076E1,1.991250038E1,-1.498125076E1
3.062755355E2,-1.702500153E1,1.970625114E1,-1.548750019E1
3.067755355E2,-1.666875076E1,2.000625038E1,-1.629375076E1
3.072755355E2,-1.685625076E1,2.004375076E1,-1.721250153E1
3.077755355E2,-1.734375000E1,2.064375114E1,-1.708125114E1
3.082755355E2,-1.670625114E1,2.171250153E1,-1.738125038E1
3.087755355E2,-1.666875076E1,2.261250114E1,-1.790625000E1
3.092755355E2,-1.614375114E1,2.377500153E1,-1.831875038E1
3.097755355E2,-1.537500095E1,2.490000153E1,-1.481250095E1
3.102755355E2,-1.470000076E1,2.662500191E1,-1.490625095E1
3.107755355E2,-1.543125057E1,2.756250191E1,-1.473750019E1
3.112755355E2,-1.531875038E1,2.851875114E1,-1.488750076E1
3.117755355E2,-1.650000000E1,2.859375191E1,-1.511250019E1
3.122755355E2,-1.618125153E1,2.896875191E1,-1.561875057E1
3.127755355E2,-1.648125076E1,2.893125153E1,-1.591875076E1
3.132755355E2,-1.590000057E1,2.938125038E1,-1.580625057E1
3.137755355E2,-1.606875038E1,2.941875076E1,-1.588125038E1
3.142755355E2,-1.479375076E1,2.983125114E1,-1.498125076E1
3.147755355E2,-1.423125076E1,2.966250038E1,-1.526250076E1
3.152755355E2,-1.301250076E1,2.981250191E1,-1.411875057E1
3.157755355E2,-1.192500019E1,2.983125114E1,-1.398750019E1
3.162755355E2,-1.074375057E1,2.992500114E1,-1.299375057E1
3.167755355E2,-9.225000381E0,3.024375153E1,-1.239375019E1
3.172755355E2,-8.156250000E0,2.981250191E1,-1.186875057E1
3.177755355E2,-6.675000191E0,3.037500191E1,-1.132500076E1
3.182755355E2,-6.675000191E0,2.970000076E1,-1.153125000E1
3.187755355E2,-4.762500286E0,3.030000114E1,-1.057500076E1
3.192755355E2,-1.968750119E0,3.208125305E1,-1.046250057E1
3.197755355E2,1.312500000E0,3.571875000E1,-8.568750381E0
3.202755355E2,8.062500358E-1,3.763125229E1,-8.081250191E0
3.207755355E2,1.725000024E0,4.081875229E1,-7.237500191E0
3.212755355E2,-2.175000191E0,4.222500229E1,-7.725000381E0
3.217755355E2,-4.968750000E0,4.265625000E1,-7.725000381E0
3.222755355E2,-7.987500191E0,4.338750076E1,-8.306250572E0
3.227755355E2,-1.196250057E1,4.340625000E1,-9.487500191E0
3.232755355E2,-1.749375153E1,4.102500153E1,-1.065000057E1
3.237755355E2,-1.968750000E1,3.819375229E1,-1.820625114E1
3.242755355E2,-2.255625153E1,3.481875229E1,-1.961250114E1
3.247755355E2,-2.390625000E1,3.157500076E1,-2.150625038E1
