"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.222949922E2,-1.412510872E-2,-5.778014660E-3,5.875682831E-2
1.227949922E2,-7.319569588E-3,-1.142427325E-1,-6.650066376E-2
1.232949922E2,-2.985203266E-2,-4.680591822E-2,4.693698883E-2
1.237949922E2,-1.530095339E-1,-1.635777354E-1,2.824306488E-2
1.242949922E2,-5.161666870E-2,1.762139797E-2,-1.294612885E-2
1.247949922E2,4.013788700E-2,-2.822586894E-2,-2.817058563E-2
1.252949922E2,-3.658179045E-1,-2.948553562E-1,-1.186752319E-2
1.257949922E2,3.725924492E-1,6.519227624E-1,-7.559680939E-2
1.262949922E2,2.402894497E-1,4.309774637E-1,-6.971359253E-2
1.267949922E2,3.097760677E-2,8.589750528E-2,-4.239940643E-2
1.272949922E2,1.813746691E-1,3.535128832E-1,-1.796865463E-1
1.277949922E2,8.896327019E-2,3.452934027E-1,-2.960147858E-1
1.282949922E2,1.035524607E-1,3.208162785E-1,-6.104469299E-3
1.287949922E2,3.629112244E-2,7.285594940E-2,-8.480548859E-2
1.292949922E2,4.985642433E-2,4.971611500E-2,-4.837036133E-2
1.297949922E2,1.243891716E-1,-4.865550995E-2,-1.552743912E-1
1.302949922E2,-3.327131271E-3,1.558892131E-1,1.823692322E-1
1.307949922E2,1.108311415E-1,-2.284610271E-2,-6.320285797E-2
1.312949922E2,-6.156909466E-2,4.910743237E-2,-4.428672791E-2
1.317949922E2,2.399476171E-1,4.826987982E-1,6.924533844E-2
1.322949922E2,-3.481972218E-2,-2.187621593E-2,-4.351034164E-1
1.327949922E2,2.095898986E-1,-2.551972866E-2,-2.425479889E-2
1.332949922E2,-1.024520397E-2,2.480621338E-1,1.353759766E-1
1.337949922E2,-2.234518528E-2,5.715942383E-2,1.344747543E-1
1.342949922E2,3.678674698E-1,-1.386474371E-1,-8.085727692E-2
1.347949922E2,1.287419200E-1,-1.143176556E-1,-4.943952560E-1
1.352949922E2,-5.838624835E-1,7.727766037E-2,8.591814041E-1
1.357949922E2,-9.405612946E-4,-1.232038736E-1,-3.013811111E-1
1.362949922E2,1.279628277E-2,1.642775536E-2,2.789306641E-2
1.367949922E2,-1.663552523E-1,1.333546638E-2,6.334304810E-2
1.372949922E2,-2.753165960E-1,5.290513039E-1,8.180904388E-2
1.377949922E2,-4.581716061E-1,1.401302814E-1,1.846275330E-1
1.382949922E2,-2.895858288E-1,1.404640675E-1,-3.425931931E-1
1.387949922E2,-5.173208714E-1,8.332395554E-2,5.776968002E-1
1.392949922E2,-5.492799282E-1,5.472111702E-2,1.968584061E-1
1.397949922E2,-2.997887135E-1,1.637649536E-2,-2.274112701E-1
1.402949922E2,-1.028561592E-1,2.609276772E-2,3.985881805E-2
1.407949922E2,-1.207780838E-1,7.677268982E-2,-6.069755554E-2
1.412949922E2,3.357887268E-2,8.771395683E-2,-1.474180222E-1
1.417949922E2,5.676507950E-2,6.170699596E-1,1.103754044E-1
1.422949922E2,1.256356239E-1,6.474947929E-2,-3.120555878E-1
1.427949922E2,6.899929047E-2,1.239814758E-1,-1.752862930E-1
1.432949922E2,-6.053924561E-3,-1.985241175E-1,8.282566071E-2
1.437949922E2,2.485103607E-1,-2.802252769E-3,5.208272934E-1
1.442949922E2,1.088925838E0,-7.553017139E-2,-5.143947601E-1
1.447949922E2,3.299019337E-1,-2.237040401E-1,6.507816315E-1
1.452949922E2,7.507679462E-1,2.345302105E-1,1.682863235E-1
1.457949922E2,6.568347216E-1,-8.825498819E-2,-1.793804169E-1
1.462949922E2,2.997337580E-1,-2.032715082E-2,-8.421611786E-2
1.467949922E2,5.257344246E-2,-1.506984234E-3,2.834033966E-2
1.472949922E2,7.084047794E-2,3.786659241E-2,2.004022598E-1
1.477949922E2,-8.336389065E-2,-2.397942543E-2,-8.030986786E-2
1.482949922E2,6.528890133E-2,4.383593798E-2,-2.096967697E-1
1.487949922E2,-5.934596062E-3,3.564339876E-2,-1.004552841E-1
1.492949922E2,-7.758367062E-2,-3.577047586E-2,1.540651321E-1
1.497949922E2,1.737871766E-1,3.943148851E-1,-1.123943329E-1
1.502949922E2,1.712666750E-1,1.583963633E-1,-2.153911591E-1
1.507949922E2,-3.795363903E-1,2.933382988E-2,7.614421844E-2
1.512949922E2,2.835620642E-1,2.836517096E-1,-7.256784439E-1
1.517949922E2,3.954589367E-2,5.706477165E-2,-3.360357285E-1
1.522949922E2,6.268155575E-2,1.660424471E-1,7.907390594E-2
1.527949922E2,2.222950459E-1,2.427573204E-1,5.571842194E-1
1.532949922E2,3.655980825E-1,2.680854797E-1,-4.271659851E-1
1.537949922E2,1.676165462E-1,1.257678270E-1,-2.106065750E-1
1.542949922E2,5.562615395E-2,1.915326118E-1,1.342496872E-1
1.547949922E2,9.367793798E-2,2.739453316E-2,4.136466980E-2
1.552949922E2,1.464225054E-1,9.342885017E-2,-1.081876755E-1
1.557949922E2,5.717968941E-2,-1.118400097E-1,-7.866859436E-3
1.562949922E2,2.600967884E-2,2.547636032E-1,7.347297668E-2
1.567949922E2,7.368773222E-2,1.063792706E-1,-2.240924835E-1
1.572949922E2,1.662683487E-2,1.103308201E-1,1.511478424E-2
1.577949922E2,1.744496822E-2,1.050546169E-1,1.790332794E-2
1.582949922E2,-1.645208597E-1,-1.339948177E-1,1.705169678E-3
1.587949922E2,1.668022275E-1,-9.927988052E-3,1.442728043E-1
1.592949922E2,-5.597221851E-2,-9.746336937E-2,-5.651187897E-2
1.597949922E2,1.347576976E-1,1.733136177E-1,1.424341202E-1
1.602949922E2,9.770393372E-4,-1.276094913E-1,-1.570587158E-1
1.607949922E2,1.593006849E-1,-2.223134041E-2,1.185598373E-1
