"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.237814057E2,2.359051723E-3,3.128282353E-2,-5.828408524E-3
1.242825176E2,-1.309719682E-2,4.545100033E-2,-5.316268653E-5
1.247836346E2,-7.708490826E-3,1.895144209E-2,-2.726848703E-3
1.252847502E2,2.364779077E-2,-3.909201920E-2,7.231912576E-3
1.257858662E2,1.788116619E-2,-4.895579070E-2,7.841232233E-3
1.262869819E2,2.323550172E-3,-8.954808116E-3,5.437215790E-3
1.267880979E2,-1.216855831E-3,1.228458062E-2,3.885624930E-3
1.272892139E2,-5.646491423E-3,2.605605125E-2,2.264417708E-4
1.277903309E2,-4.180082586E-3,9.517954662E-3,7.306750864E-3
1.282914466E2,1.945021190E-2,-1.557036862E-2,4.710491747E-3
1.287925636E2,4.263570532E-3,-8.318692446E-3,1.393280178E-2
1.292936795E2,-3.343878081E-3,-2.305499837E-2,3.511476330E-3
1.297947965E2,-5.656384863E-3,-5.951821804E-4,4.500031471E-3
1.302959129E2,1.264840364E-2,-1.006131694E-1,1.807177626E-2
1.307970299E2,-3.486550227E-2,4.007995874E-2,1.989239454E-2
1.312981465E2,-2.457365207E-2,6.157085299E-2,1.127818879E-2
1.317992625E2,-1.809363626E-2,6.346024573E-2,8.542837575E-3
1.323003795E2,-2.440527454E-2,3.268566355E-2,-2.942870744E-2
1.328014955E2,-3.636633977E-2,1.604967415E-1,1.479177456E-2
1.333026122E2,4.094285518E-2,-1.226358637E-1,7.598804310E-3
1.338037282E2,1.171195414E-2,1.653402857E-2,-1.366715878E-3
1.343048440E2,3.051887639E-2,-4.799553007E-2,3.486285917E-3
1.348059610E2,-3.125353158E-2,4.618893564E-2,3.455529921E-3
1.353070775E2,-6.864209659E-3,3.670231905E-3,-2.591582946E-3
1.358081945E2,1.652817987E-2,6.497232243E-3,-2.571902238E-3
1.363093107E2,4.124186188E-2,-1.180134863E-1,-1.408597454E-4
1.368104277E2,-6.562880240E-3,-1.246468201E-1,-1.812653244E-2
1.373115444E2,-4.815864190E-2,9.126228094E-2,5.541210994E-4
1.378126614E2,5.364446342E-2,-1.321569979E-1,-5.552669987E-3
1.383137775E2,2.344909497E-2,2.180226147E-3,-3.269073367E-2
1.388148945E2,-1.271238271E-2,1.359127555E-2,-4.833323881E-3
1.393160111E2,5.538202822E-2,-5.505752191E-2,-9.483704343E-3
1.398171281E2,-3.613677621E-2,9.962700307E-2,-2.681505680E-2
1.403182453E2,-6.787604094E-2,4.178775847E-2,-1.648997888E-2
1.408193623E2,-6.101892516E-2,2.086951397E-3,-4.106935859E-2
1.413204785E2,6.295895576E-2,-2.602066472E-2,4.299276508E-3
1.418215955E2,-1.046133190E-1,3.196597993E-1,-1.957927644E-2
1.423227113E2,-4.558740929E-2,-6.802007090E-3,1.211913396E-2
1.428238283E2,2.624010444E-1,-7.082147598E-1,7.617936283E-2
1.433249458E2,-7.384808362E-2,5.138205737E-2,-1.165194903E-2
1.438260618E2,-3.499082103E-2,5.141351372E-2,3.580431454E-3
1.443271782E2,1.154873404E-3,-7.441916503E-3,-9.989584796E-4
1.448282942E2,-3.064922243E-2,-1.124543604E-2,1.866738312E-3
1.453294117E2,2.227679640E-2,-9.575875849E-2,-3.307281062E-3
1.458305277E2,-3.307561576E-2,-5.138879642E-2,4.966493696E-2
1.463316449E2,-1.159888804E-1,2.357271165E-1,-1.174686626E-1
1.468327609E2,1.920448802E-2,-1.391055137E-1,3.238897771E-4
1.473338762E2,-1.461663097E-1,2.862196863E-1,-3.729209304E-2
1.478349922E2,2.537281951E-3,9.836954623E-2,-1.922055706E-2
1.483361082E2,-2.830062062E-2,2.697337978E-2,-2.589343488E-2
1.488372242E2,-7.995889522E-3,-1.757989638E-3,1.519403327E-2
1.493383408E2,1.506098174E-2,-5.734247342E-2,1.522975042E-2
1.498394558E2,-2.541386709E-2,7.308738679E-2,-1.677539572E-2
1.503405713E2,-5.955058709E-2,1.279578358E-1,1.136451028E-3
1.508416863E2,2.385398000E-2,-1.004925743E-1,8.677326143E-3
1.513428024E2,6.157439947E-2,-9.664562345E-2,6.898818538E-3
1.518439184E2,-1.254480239E-2,6.051956862E-2,-6.510650273E-3
1.523450345E2,-6.598257273E-2,1.219656542E-1,-2.462955564E-2
1.528461505E2,7.689015474E-3,-6.647558510E-2,-8.470814675E-3
1.533472667E2,3.177772090E-2,1.124040261E-1,-3.028363362E-2
1.538483817E2,-3.374650329E-2,8.966614306E-2,-2.428703383E-2
1.543494977E2,2.018748038E-2,-5.656648427E-2,-2.853382938E-2
1.548506137E2,-1.879629493E-2,5.391741544E-2,-4.230469465E-3
1.553517285E2,2.081602998E-2,-9.103748202E-2,-2.134776488E-2
1.558528445E2,3.022834426E-3,-2.547247894E-2,-2.970264480E-2
1.563539610E2,6.238569692E-2,-1.194089651E-1,-2.341960371E-2
1.568550770E2,1.016703993E-2,-3.868753091E-2,-2.865737304E-2
1.573561920E2,2.934298478E-2,-4.215895757E-2,-3.466367722E-3
1.578573070E2,-1.195578091E-2,3.876756132E-2,-2.077115234E-3
1.583584230E2,-4.296641424E-2,8.849449456E-2,1.602017879E-2
1.588595380E2,-3.319362924E-2,4.134099558E-2,2.467155457E-3
1.593606547E2,-1.979701780E-2,2.570793778E-2,1.588158496E-2
1.598617697E2,-1.971504837E-2,-3.537391312E-4,3.202935308E-2
1.603628850E2,-2.132557891E-2,5.792527646E-2,-3.863379359E-2
1.608640000E2,1.641437411E-2,-4.627650604E-2,9.641170502E-3
1.613651148E2,7.457723469E-2,-1.148820072E-1,2.436693758E-3
1.618662298E2,2.090587467E-2,-5.638415366E-2,1.481580269E-2
1.623673466E2,-8.634074032E-2,3.011299670E-1,8.590828627E-3
1.628684616E2,9.254664183E-3,-1.218391955E-1,2.134803683E-2
1.633695764E2,9.576496668E-3,-5.362791568E-2,3.508485854E-3
1.638706914E2,2.897343971E-2,-1.155561060E-1,1.853377745E-2
1.643718073E2,3.009788133E-2,-8.431596309E-2,1.960238256E-2
1.648729223E2,-8.102636039E-2,-2.969257720E-2,2.978185937E-2
1.653740388E2,4.610182345E-2,-3.847768530E-2,-8.317064494E-4
1.658751548E2,-5.726754293E-2,6.535441428E-2,1.458473131E-2
1.663762709E2,-4.844113812E-2,1.159060076E-1,6.507216953E-3
1.668773859E2,-1.949199289E-2,7.401529700E-2,-6.278784946E-3
1.673785020E2,-2.791228890E-2,1.646408997E-2,9.686285630E-4
1.678796170E2,3.624132276E-2,-3.017728962E-2,-2.036318183E-3
1.683807323E2,6.544376165E-2,-1.728282869E-1,7.771318778E-3
1.688818483E2,9.193915874E-2,-1.137738079E-1,-2.509360667E-3
1.693829635E2,8.752322756E-3,3.883879259E-2,-9.673892520E-3
1.698840795E2,-1.038775686E-2,1.446472853E-2,2.162042074E-3
1.703851955E2,3.122469410E-3,1.655330136E-2,-6.547777914E-3
1.708863115E2,-3.059704043E-2,3.936608136E-2,1.300134696E-3
1.713874262E2,2.663562261E-2,-2.452741191E-2,1.107100677E-2
1.718885412E2,-4.051584378E-2,3.900859505E-2,2.631838433E-3
1.723896572E2,9.489763528E-3,-6.054520141E-3,-6.325982511E-3
1.728907722E2,-3.072645282E-3,5.198042840E-2,-9.585475549E-3
1.733918888E2,-1.014138758E-2,1.725922339E-4,1.461641956E-2
1.738930048E2,2.085180720E-3,-2.251544781E-2,1.352205873E-3
1.743941201E2,2.530712076E-2,-2.859178558E-2,-9.453734383E-4
1.748952361E2,-1.962591708E-2,1.170336828E-2,-5.719186738E-4
1.753963527E2,3.777377773E-3,-3.458424285E-2,9.035087191E-3
1.758974687E2,-1.052953955E-2,1.316469628E-2,-5.777482875E-3
1.763985845E2,-7.801932283E-3,1.471373439E-2,-3.433405422E-3
1.768997005E2,-1.410249993E-2,2.300523780E-2,-2.338631079E-3
1.774008159E2,6.809093524E-3,2.502843738E-3,-7.616329007E-3
1.779019319E2,-8.941533975E-3,2.720777318E-2,-1.204585657E-3
1.784030490E2,5.052464548E-4,6.870901678E-3,3.034088761E-3
1.789041660E2,-3.741430584E-3,3.259558603E-2,2.662288025E-4
1.794052812E2,6.172249559E-4,4.203058779E-4,1.883938909E-3
1.799063972E2,-5.577004515E-3,1.504938118E-2,-6.818114780E-4
1.804075134E2,-1.073777769E-2,8.495880291E-3,3.213205375E-3
1.809086294E2,-9.363628924E-3,1.349486131E-2,4.080570303E-3
1.814097455E2,6.643794477E-3,-1.903876290E-2,-1.601266209E-3
1.819108615E2,3.545059264E-2,-5.729177967E-2,-9.646639228E-6
1.824119782E2,1.983795548E-3,1.178882085E-4,-2.685172949E-3
1.829130942E2,-1.706936024E-2,-1.231146790E-2,-4.010806326E-3
