"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.185311405E2,8.105687141E0,-3.047259569E0,-4.279563427E0
6.190311405E2,8.152944565E0,-3.266801119E0,-4.268795490E0
6.195311405E2,8.216953278E0,-3.303889751E0,-4.423132420E0
6.200311405E2,8.216953278E0,-3.206382275E0,-4.249652863E0
6.205311405E2,8.210970879E0,-3.084946632E0,-4.274777889E0
6.210311405E2,8.230113029E0,-3.281157970E0,-4.246662140E0
6.215311405E2,7.981259823E0,-3.360719442E0,-4.699503899E0
6.220311405E2,7.993224144E0,-3.305086374E0,-4.716851711E0
6.225311405E2,7.851449490E0,-3.289532900E0,-4.746163845E0
6.230311405E2,7.792825222E0,-3.310470104E0,-4.693521500E0
6.235311405E2,7.872386456E0,-3.384647608E0,-4.755734921E0
6.240311405E2,7.954938889E0,-3.233899832E0,-4.858626366E0
6.245311405E2,7.866404533E0,-3.157329559E0,-4.822733879E0
6.250311405E2,7.808976650E0,-2.965305567E0,-4.766502857E0
6.255311405E2,7.853243828E0,-2.968894720E0,-4.882554531E0
6.260311405E2,7.856235027E0,-2.988037348E0,-4.959722996E0
6.265311405E2,7.807182312E0,-2.866601467E0,-4.968696117E0
6.270311405E2,7.764111042E0,-2.900100946E0,-5.054837704E0
6.275311405E2,7.765307903E0,-2.775674343E0,-5.252843857E0
6.280311405E2,7.640881062E0,-2.925225735E0,-5.390431404E0
6.285311405E2,7.572087288E0,-3.005385160E0,-5.291727066E0
6.290311405E2,7.622336388E0,-2.890529871E0,-5.399404526E0
6.295311405E2,7.473383427E0,-3.007179976E0,-5.425127029E0
6.300311405E2,7.576872826E0,-2.633301258E0,-5.648856163E0
6.305311405E2,7.392625332E0,-3.059223652E0,-5.458626747E0
6.310311405E2,7.510472298E0,-2.913261652E0,-5.534000397E0
6.315311405E2,7.492526054E0,-3.087937593E0,-5.433502197E0
6.320311405E2,7.506882668E0,-2.786442041E0,-5.395216942E0
6.325311405E2,7.672585964E0,-3.037688255E0,-5.640480995E0
6.330311405E2,7.753942013E0,-2.665604353E0,-5.469992638E0
6.335311405E2,7.792226791E0,-2.955734253E0,-5.522634506E0
6.340311405E2,7.629515171E0,-3.025724173E0,-5.385047436E0
6.345311405E2,7.620542049E0,-2.779263496E0,-5.299503803E0
6.350311405E2,7.558328629E0,-2.999403238E0,-5.353940487E0
6.355311405E2,7.684549809E0,-2.903092146E0,-5.447858810E0
6.360311405E2,7.684549809E0,-2.904886723E0,-5.359922886E0
6.365311405E2,7.587042332E0,-2.950948477E0,-5.286941528E0
6.370311405E2,7.463811874E0,-2.854039192E0,-5.279763222E0
6.375311405E2,7.634898663E0,-2.924029350E0,-5.297709465E0
6.380311405E2,7.648657799E0,-2.939582586E0,-5.382056236E0
6.385311405E2,7.670193195E0,-2.879163742E0,-5.358726501E0
6.390311405E2,7.682157040E0,-2.950948477E0,-5.305486202E0
6.395311405E2,7.661818027E0,-2.892324448E0,-5.286343575E0
6.400311405E2,7.653443336E0,-2.880958557E0,-5.258227825E0
6.405311405E2,7.668398380E0,-2.877369165E0,-5.300700188E0
6.410311405E2,7.645666599E0,-2.927618504E0,-5.374279499E0
6.415311405E2,7.648657799E0,-2.914458036E0,-5.358128071E0
6.420311405E2,7.636693478E0,-2.874976397E0,-5.321637630E0
6.425311405E2,7.620542049E0,-2.946162939E0,-5.366502762E0
6.430311405E2,7.579265594E0,-2.896511793E0,-5.376074314E0
6.435311405E2,7.624729156E0,-2.913261652E0,-5.423332691E0
6.440311405E2,7.593024254E0,-2.927020311E0,-5.414359570E0
6.445311405E2,7.578667641E0,-2.913261652E0,-5.404190063E0
6.450311405E2,7.663612843E0,-2.917448997E0,-5.394618511E0
6.455311405E2,7.634898663E0,-2.882753134E0,-5.416153908E0
6.460311405E2,7.671389580E0,-2.939582586E0,-5.365904808E0
6.465311405E2,7.658228874E0,-2.927020311E0,-5.346762180E0
6.470311405E2,7.668398380E0,-2.952743053E0,-5.353940487E0
6.475311405E2,7.591827869E0,-2.919243574E0,-5.402993679E0
6.480311405E2,7.607979774E0,-2.894119024E0,-5.395216942E0
6.485311405E2,7.604390144E0,-2.930011272E0,-5.436492920E0
6.490311405E2,7.560122967E0,-2.924029350E0,-5.447260857E0
6.495311405E2,7.602595806E0,-2.928814888E0,-5.442475319E0
6.500311405E2,7.631309509E0,-2.922234535E0,-5.444269657E0
6.505311405E2,7.526025295E0,-2.936591625E0,-5.481358528E0
6.510311405E2,7.548159122E0,-2.925225735E0,-5.519045353E0
6.515311405E2,7.607381344E0,-2.930011272E0,-5.463412285E0
6.520311405E2,7.606184959E0,-2.943171740E0,-5.418546677E0
6.525311405E2,7.573882103E0,-2.928814888E0,-5.436492920E0
6.530311405E2,7.514659405E0,-2.949752092E0,-5.516054630E0
6.535311405E2,7.619943619E0,-2.920439959E0,-5.490331650E0
6.540311405E2,7.623532772E0,-2.927618504E0,-5.375475883E0
6.545311405E2,7.826324463E0,-2.959323406E0,-5.279763222E0
6.550311405E2,7.931608677E0,-2.886940479E0,-4.790431023E0
6.555311405E2,7.974679470E0,-2.917448997E0,-4.856233597E0
6.560311405E2,7.966304779E0,-2.903092146E0,-4.798805714E0
6.565311405E2,7.987242222E0,-2.896511793E0,-4.855635166E0
6.570311405E2,8.009973526E0,-2.907877684E0,-4.804787636E0
6.575311405E2,7.999804497E0,-2.898306370E0,-4.807778835E0
6.580311405E2,7.987242222E0,-2.908475876E0,-4.812564373E0
