"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.168985282E1,3.437757492E-2,3.457801342E-1,-8.085641861E-1
3.218985282E1,6.025457382E-2,-1.422047615E-1,-2.847080231E-1
3.268985282E1,-1.546001434E-2,-7.652115822E-2,-1.974296570E-2
3.318985282E1,2.661049366E-2,7.686996460E-2,-1.022529602E-2
3.368985282E1,-1.484322548E-2,-5.485367775E-2,1.228151321E-1
3.418985282E1,-8.480489254E-2,6.034994125E-2,6.767940521E-2
3.468985282E1,-2.740418911E-2,1.039750576E-1,1.638536453E-1
3.518985282E1,-5.671119690E-2,-1.265892982E-1,-3.417015076E-3
3.568985282E1,-8.272838593E-2,1.671147346E-2,5.960559845E-2
3.618985282E1,6.007075310E-3,8.174180984E-3,1.825428009E-2
3.668985282E1,-1.022493839E-2,-4.338860512E-2,3.905868530E-2
3.718985282E1,-6.503677368E-2,9.210824966E-3,-9.145450592E-2
3.768985282E1,-3.186643124E-2,-3.034806252E-2,6.605625153E-2
3.818985282E1,-1.078013182E-1,-6.856346130E-2,1.273717880E-1
3.868985282E1,1.220675707E-1,3.435683250E-2,-1.708536148E-1
3.918985282E1,1.012914181E-1,1.163527966E-1,-8.040618896E-2
3.968985282E1,-2.976489067E-2,-1.230916977E-1,-1.208305359E-2
4.018985282E1,2.857339382E-2,-1.268365383E-1,-1.144409180E-3
4.068985282E1,5.184412003E-4,6.022453308E-2,1.084203720E-1
4.118985282E1,-5.919933319E-4,-1.201415062E-2,1.545333862E-2
4.168985282E1,-2.671182156E-2,6.157779694E-2,-9.903621674E-2
4.218985282E1,-5.002200603E-2,5.175805092E-2,2.813348770E-1
4.268985282E1,-4.379725456E-2,-4.783725739E-2,9.952831268E-2
4.318985282E1,-1.463012695E-1,8.453416824E-2,3.422670364E-1
4.368985282E1,8.919811249E-2,2.726793289E-2,8.780002594E-2
4.418985282E1,3.564596176E-2,2.578268051E-1,1.541604996E-1
4.468985282E1,-1.184549332E-1,-1.986882687E-1,-4.626722336E-1
4.518985282E1,-1.828033924E-1,-3.614156246E-1,8.932113647E-2
4.568985282E1,7.260072231E-2,5.659127235E-2,7.407379150E-2
4.618985282E1,1.672146320E-1,1.307010651E-3,-1.600971222E-1
4.668985282E1,-4.411113262E-2,2.206394672E-1,-1.713685989E-1
4.718985282E1,5.055081844E-2,4.605984688E-2,-1.376667023E-1
4.768985282E1,-8.100235462E-2,-8.009076118E-2,2.298173904E-1
4.818985282E1,-2.571117878E-2,-1.703214645E-2,-2.425670624E-2
4.868985282E1,-1.265687943E-1,3.289937973E-3,2.244949341E-1
4.918985282E1,3.679716587E-2,-5.077075958E-2,-1.325464249E-1
4.968985282E1,3.558909893E-2,-1.274745464E-1,-6.249618530E-2
5.018985282E1,6.933414936E-2,1.631686687E-1,-3.193330765E-1
5.068985282E1,-3.246176243E-2,1.615524292E-2,-3.032798767E-1
5.118985282E1,-2.761125565E-2,2.778172493E-2,2.535266876E-1
5.168985282E1,7.848465443E-2,-4.579401016E-2,-6.278324127E-2
5.218985282E1,-2.455663681E-2,-3.629279137E-2,1.149845123E-2
5.268985282E1,-8.189940453E-2,1.744387150E-1,-1.459970474E-1
5.318985282E1,-1.288712025E-2,-1.827428341E-1,2.221670151E-1
5.368985282E1,-1.084542274E-2,-1.562540531E-1,4.033498764E-1
5.418985282E1,5.986607075E-2,-1.724126339E-1,-6.118707657E-1
5.468985282E1,-4.934823513E-2,-1.095993519E-1,-1.274175644E-1
5.518985282E1,3.902339935E-2,5.644726753E-2,-9.334564209E-2
5.568985282E1,-5.640637875E-2,-7.213449478E-2,1.027288437E-1
5.618985282E1,1.489233971E-2,-1.420485973E-1,5.897235870E-2
5.668985282E1,-5.754637718E-2,6.161308289E-2,2.160215378E-1
5.718985282E1,-4.731392860E-2,-1.291105747E-1,1.528244019E-1
5.768985282E1,-1.592742205E-1,1.915526390E-2,1.424655914E-1
5.818985282E1,2.994239330E-2,5.076885223E-3,3.083133698E-2
5.868985282E1,-2.375125885E-3,1.049377918E-1,-1.428222656E-2
5.918985282E1,-5.156147480E-2,-7.832765579E-3,-5.264472961E-2
5.968985282E1,-3.763425350E-2,-1.849484444E-2,-5.788421631E-2
6.018985282E1,2.271354198E-2,-8.154416084E-2,-6.494522095E-4
6.068985282E1,1.237218380E-1,1.333761215E-1,-2.337932587E-2
6.118985282E1,5.253767967E-2,-2.561569214E-2,1.866426468E-1
6.168985282E1,1.572370529E-4,1.555354595E-1,-6.100654602E-3
6.218985282E1,2.461540699E-2,-8.981227875E-4,-2.999973297E-2
6.268985282E1,-1.817295551E-1,-3.582262993E-2,-7.281780243E-2
6.318985282E1,-1.917161942E-1,-9.912467003E-2,-1.109313965E-2
6.368985282E1,-7.439851761E-4,-7.553577423E-3,-3.075599670E-3
6.418985282E1,-4.945278168E-2,-1.392014027E-1,-5.952739716E-2
6.468985282E1,2.599382401E-2,-6.984305382E-2,-8.017635345E-2
6.518985282E1,2.073490620E-2,-2.046091557E-1,6.074714661E-2
6.568985282E1,-6.589996815E-2,-1.372342110E-1,-1.124486923E-1
6.618985282E1,-3.142940998E-2,-1.835513115E-2,-1.572895050E-2
6.668985282E1,-8.920431137E-3,5.467748642E-2,-7.232093811E-2
6.718985282E1,-1.288282871E-2,-5.378603935E-2,3.108787537E-2
6.768985282E1,5.224943161E-3,1.948473454E-1,4.536914825E-2
6.818985282E1,4.713523388E-2,5.604743958E-2,-2.187824249E-2
6.868985282E1,-3.360593319E-2,2.064483166E-1,1.484432220E-1
6.918985282E1,-1.894748211E-2,-3.025269508E-2,8.730888367E-2
6.968985282E1,-2.678227425E-2,-9.990930557E-2,3.560924530E-2
7.018985282E1,-3.782057762E-2,-6.569647789E-2,2.536296844E-2
7.068985282E1,-9.690618515E-2,4.238390923E-2,-3.063201904E-3
7.118985282E1,-5.797123909E-2,1.461338997E-2,1.006708145E-1
7.168985282E1,9.166955948E-3,-2.793574333E-2,3.204250336E-2
7.218985282E1,-1.881074905E-2,-4.880404472E-2,3.429508209E-2
7.268985282E1,2.988553047E-2,5.154967308E-2,5.077457428E-2
7.318985282E1,-2.515459061E-2,-1.052529812E-1,1.630020142E-2
7.368985282E1,5.082166195E-2,-5.343699455E-2,-3.409099579E-2
7.418985282E1,1.353383064E-2,2.257084846E-2,-9.639739990E-3
7.468985282E1,-1.156020164E-2,-5.096673965E-3,3.615093231E-2
7.518985282E1,-3.168463707E-2,-9.239935875E-2,9.731292725E-3
7.568985282E1,1.526260376E-2,-2.037882805E-2,1.398687363E-1
7.618985282E1,-5.253791809E-2,1.160898209E-1,1.018304825E-1
7.668985282E1,-5.275654793E-2,1.577427387E-1,1.085538864E-1
7.718985282E1,-5.784726143E-2,-1.987147331E-2,2.034282684E-2
7.768985282E1,8.882284164E-3,1.983292103E-1,-4.648303986E-2
7.818985282E1,-5.729222298E-2,2.547764778E-2,2.291393280E-2
7.868985282E1,-4.767489433E-2,1.100819111E-1,-2.124309540E-2
7.918985282E1,-1.554560661E-2,-2.504038811E-2,-6.910896301E-2
7.968985282E1,1.160836220E-2,-8.035373688E-2,-8.186912537E-2
8.018985282E1,-2.814626694E-2,2.929928303E-1,-1.481075287E-1
8.068985282E1,-9.987807274E-2,-1.354439259E-1,-6.312561035E-2
8.118985282E1,4.117226601E-2,1.538383961E-1,-9.489059448E-4
8.168985282E1,-4.707860947E-2,-1.149551868E-1,-2.765102386E-1
8.218985282E1,7.004165649E-2,4.792451859E-3,1.202478409E-1
8.268985282E1,-1.294970512E-2,2.448534966E-2,-3.531455994E-3
8.318985282E1,-3.719949722E-2,-1.094613075E-1,3.983211517E-2
8.368985282E1,9.536027908E-3,1.626901627E-1,-1.910114288E-2
8.418985282E1,-5.028319359E-2,-6.930136681E-2,9.877204895E-3
8.468985282E1,3.230738640E-2,-2.844500542E-2,-1.127624512E-2
8.518985282E1,-2.451682091E-2,-2.010917664E-2,-3.726959229E-3
8.568985282E1,-1.210045815E-2,-2.140903473E-2,2.555847168E-3
8.618985282E1,-5.630970001E-3,1.537966728E-2,2.554416656E-2
8.668985282E1,-2.807450294E-2,-1.544237137E-3,-2.729129791E-2
8.718985282E1,6.449699402E-3,1.852512360E-4,1.853179932E-2
8.768985282E1,-2.174592018E-2,2.914261818E-2,-5.694675446E-2
8.818985282E1,-3.004860878E-2,-3.968834877E-2,2.065849304E-2
8.868985282E1,8.253574371E-3,-2.287578583E-2,7.829666138E-4
8.918985282E1,1.598143578E-2,-4.998683929E-3,-1.321792603E-2
8.968985282E1,1.392126083E-3,-1.570296288E-2,1.181888580E-2
9.018985282E1,5.838871002E-4,-1.421117783E-2,8.427619934E-3
9.068985282E1,-4.152536392E-3,3.113746643E-3,1.063156128E-2
9.118985282E1,-1.691317558E-2,-2.532339096E-2,2.011966705E-2
9.168985282E1,-1.586985588E-2,-2.556228638E-2,1.758861542E-2
9.218985282E1,-2.525568008E-3,-1.254081726E-2,5.045890808E-3
9.268985282E1,-1.064133644E-2,5.081415176E-3,3.931045532E-3
9.318985282E1,-4.261732101E-3,-1.117944717E-3,7.575035095E-3
9.368985282E1,-1.349186897E-2,-2.802872658E-2,-1.090621948E-2
