"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.298520921E2,5.497782957E-3,-2.290742844E-2,-1.313359290E-2
1.303562498E2,3.817904973E-3,2.687804960E-2,1.466075517E-2
1.308604074E2,1.817322709E-2,3.161225095E-2,3.527744114E-2
1.313645646E2,1.847865991E-2,2.474002354E-2,4.642572254E-2
1.318687216E2,1.740964688E-2,3.008509055E-2,-2.168569900E-2
1.323728784E2,9.773836471E-3,-3.069595434E-2,5.345067009E-3
1.328770352E2,-6.414080039E-3,2.107483521E-2,3.207040019E-3
1.333811918E2,-5.955931731E-3,5.192350596E-3,2.443459118E-3
1.338853482E2,8.857538924E-3,-2.565632015E-2,-7.483093534E-3
1.343895043E2,3.665188793E-3,1.328630932E-2,7.483093534E-3
1.348936601E2,-5.497782957E-3,-1.985310577E-3,2.443459118E-3
1.353978155E2,1.053741761E-2,1.313359290E-2,1.007926930E-2
1.359019707E2,-5.192350596E-3,-1.557705179E-2,-1.572976820E-2
1.364061258E2,3.665188793E-3,1.084284950E-2,1.985310577E-3
1.369102807E2,-1.557705179E-2,-1.374445739E-3,4.581485875E-3
1.374144355E2,1.175914705E-2,1.343902480E-2,-2.901607659E-3
1.379185903E2,6.566796452E-3,1.313359290E-2,-1.328630932E-2
1.384227453E2,4.734201822E-3,-3.420842811E-2,-5.039634649E-3
1.389269005E2,-6.719512399E-3,2.519817278E-2,-2.443459118E-3
1.394310564E2,1.389717404E-2,1.053741761E-2,1.237001177E-2
1.399352128E2,-2.657261863E-2,5.192350596E-3,-2.626718581E-2
1.404393703E2,1.389717404E-2,-1.282816008E-2,-6.261364091E-3
1.409435287E2,2.199113183E-2,-2.260199748E-2,-4.886918236E-3
1.414476878E2,-1.084284950E-2,-4.505127668E-2,4.428769462E-3
1.419518473E2,1.970038936E-2,-4.886918236E-3,7.941242307E-3
1.424560068E2,-1.527161989E-2,4.810560122E-2,7.635809598E-4
1.429601664E2,1.389717404E-2,1.496618707E-2,2.443459118E-3
1.434643257E2,-1.099556591E-2,-1.572976820E-2,-2.107483521E-2
1.439684851E2,-4.428769462E-3,-1.893680729E-2,-1.756236330E-2
1.444726443E2,-1.527161920E-3,1.893680729E-2,-8.552107029E-3
1.449768034E2,2.641990222E-2,-1.893680729E-2,-9.926552884E-3
1.454809623E2,-3.512472380E-3,1.542433538E-2,-1.069013379E-3
1.459851210E2,7.177661173E-3,9.010255337E-3,-4.428769462E-3
1.464892797E2,-7.177661173E-3,4.734201822E-3,-3.176496923E-2
1.469934381E2,-3.512472380E-3,-3.298669681E-2,-2.367101051E-2
